Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0.276679	UE  PHY Txed	27	6	10	2	4	0	SRS
0.277741	UE  PHY Txed	27	7	11	2	7	0	SRS
0.277929	UE  PHY Txed	27	7	14	2	3	0	SRS
0.278616	UE  PHY Txed	27	8	9	2	8	0	SRS
0.278929	UE  PHY Txed	27	8	14	2	5	0	SRS
0.279304	UE  PHY Txed	27	9	4	2	2	0	SRS
0.279808	UE  PHY Txed	27	9	12	2	0	0	DL_HARQ
0.279871	UE  PHY Txed	27	9	13	2	0	0	DL_CQI
0.280491	UE  PHY Txed	28	0	7	2	1	0	SRS
0.281554	UE  PHY Txed	28	1	8	2	6	0	SRS
0.281679	UE  PHY Txed	28	1	10	2	4	0	SRS
0.282741	UE  PHY Txed	28	2	11	2	7	0	SRS
0.282929	UE  PHY Txed	28	2	14	2	3	0	SRS
0.283616	UE  PHY Txed	28	3	9	2	8	0	SRS
0.283929	UE  PHY Txed	28	3	14	2	5	0	SRS
0.284304	UE  PHY Txed	28	4	4	2	2	0	SRS
0.285491	UE  PHY Txed	28	5	7	2	1	0	SRS
0.285683	UE  PHY Txed	28	5	10	2	0	0	DL_HARQ
0.285746	UE  PHY Txed	28	5	11	2	0	0	DL_CQI
0.286554	UE  PHY Txed	28	6	8	2	6	0	SRS
0.286679	UE  PHY Txed	28	6	10	2	4	0	SRS
0.287741	UE  PHY Txed	28	7	11	2	7	0	SRS
0.287929	UE  PHY Txed	28	7	14	2	3	0	SRS
0.288558	UE  PHY Txed	28	8	8	2	0	0	DL_HARQ
0.288616	UE  PHY Txed	28	8	9	2	8	0	SRS
0.288621	UE  PHY Txed	28	8	9	2	0	0	DL_CQI
0.288929	UE  PHY Txed	28	8	14	2	5	0	SRS
0.289304	UE  PHY Txed	28	9	4	2	2	0	SRS
0.290491	UE  PHY Txed	29	0	7	2	1	0	SRS
0.291433	UE  PHY Txed	29	1	6	2	0	0	DL_HARQ
0.291496	UE  PHY Txed	29	1	7	2	0	0	DL_CQI
0.291554	UE  PHY Txed	29	1	8	2	6	0	SRS
0.291679	UE  PHY Txed	29	1	10	2	4	0	SRS
0.292741	UE  PHY Txed	29	2	11	2	7	0	SRS
0.292929	UE  PHY Txed	29	2	14	2	3	0	SRS
0.293616	UE  PHY Txed	29	3	9	2	8	0	SRS
0.293929	UE  PHY Txed	29	3	14	2	5	0	SRS
0.294304	UE  PHY Txed	29	4	4	2	2	0	SRS
0.294808	UE  PHY Txed	29	4	12	2	0	0	DL_HARQ
0.294871	UE  PHY Txed	29	4	13	2	0	0	DL_CQI
0.295491	UE  PHY Txed	29	5	7	2	1	0	SRS
0.296554	UE  PHY Txed	29	6	8	2	6	0	SRS
0.296679	UE  PHY Txed	29	6	10	2	4	0	SRS
0.297741	UE  PHY Txed	29	7	11	2	7	0	SRS
0.297929	UE  PHY Txed	29	7	14	2	3	0	SRS
0.298616	UE  PHY Txed	29	8	9	2	8	0	SRS
0.298929	UE  PHY Txed	29	8	14	2	5	0	SRS
0.299304	UE  PHY Txed	29	9	4	2	2	0	SRS
0.300491	UE  PHY Txed	30	0	7	2	1	0	SRS
0.301554	UE  PHY Txed	30	1	8	2	6	0	SRS
0.301679	UE  PHY Txed	30	1	10	2	4	0	SRS
0.302741	UE  PHY Txed	30	2	11	2	7	0	SRS
0.302929	UE  PHY Txed	30	2	14	2	3	0	SRS
0.303433	UE  PHY Txed	30	3	6	2	0	0	DL_HARQ
0.303496	UE  PHY Txed	30	3	7	2	0	0	DL_CQI
0.303616	UE  PHY Txed	30	3	9	2	8	0	SRS
0.303929	UE  PHY Txed	30	3	14	2	5	0	SRS
0.304304	UE  PHY Txed	30	4	4	2	2	0	SRS
0.305491	UE  PHY Txed	30	5	7	2	1	0	SRS
0.306554	UE  PHY Txed	30	6	8	2	6	0	SRS
0.306679	UE  PHY Txed	30	6	10	2	4	0	SRS
0.307741	UE  PHY Txed	30	7	11	2	7	0	SRS
0.307929	UE  PHY Txed	30	7	14	2	3	0	SRS
0.308371	UE  PHY Txed	30	8	5	2	0	0	DL_HARQ
0.308433	UE  PHY Txed	30	8	6	2	0	0	DL_CQI
0.308616	UE  PHY Txed	30	8	9	2	8	0	SRS
0.308929	UE  PHY Txed	30	8	14	2	5	0	SRS
0.309304	UE  PHY Txed	30	9	4	2	2	0	SRS
0.310491	UE  PHY Txed	31	0	7	2	1	0	SRS
0.311554	UE  PHY Txed	31	1	8	2	6	0	SRS
0.311679	UE  PHY Txed	31	1	10	2	4	0	SRS
0.312741	UE  PHY Txed	31	2	11	2	7	0	SRS
0.312929	UE  PHY Txed	31	2	14	2	3	0	SRS
0.313616	UE  PHY Txed	31	3	9	2	8	0	SRS
0.313929	UE  PHY Txed	31	3	14	2	5	0	SRS
0.314304	UE  PHY Txed	31	4	4	2	2	0	SRS
0.315491	UE  PHY Txed	31	5	7	2	1	0	SRS
0.316554	UE  PHY Txed	31	6	8	2	6	0	SRS
0.316679	UE  PHY Txed	31	6	10	2	4	0	SRS
0.317741	UE  PHY Txed	31	7	11	2	7	0	SRS
0.317929	UE  PHY Txed	31	7	14	2	3	0	SRS
0.318616	UE  PHY Txed	31	8	9	2	8	0	SRS
0.318929	UE  PHY Txed	31	8	14	2	5	0	SRS
0.319304	UE  PHY Txed	31	9	4	2	2	0	SRS
0.320491	UE  PHY Txed	32	0	7	2	1	0	SRS
0.320808	UE  PHY Txed	32	0	12	2	0	0	DL_HARQ
0.320871	UE  PHY Txed	32	0	13	2	0	0	DL_CQI
0.321554	UE  PHY Txed	32	1	8	2	6	0	SRS
0.321679	UE  PHY Txed	32	1	10	2	4	0	SRS
0.322741	UE  PHY Txed	32	2	11	2	7	0	SRS
0.322929	UE  PHY Txed	32	2	14	2	3	0	SRS
0.323616	UE  PHY Txed	32	3	9	2	8	0	SRS
0.323929	UE  PHY Txed	32	3	14	2	5	0	SRS
0.324304	UE  PHY Txed	32	4	4	2	2	0	SRS
0.324558	UE  PHY Txed	32	4	8	2	0	0	DL_HARQ
0.324621	UE  PHY Txed	32	4	9	2	0	0	DL_CQI
0.325491	UE  PHY Txed	32	5	7	2	1	0	SRS
0.326554	UE  PHY Txed	32	6	8	2	6	0	SRS
0.326679	UE  PHY Txed	32	6	10	2	4	0	SRS
0.327741	UE  PHY Txed	32	7	11	2	7	0	SRS
0.327929	UE  PHY Txed	32	7	14	2	3	0	SRS
0.328616	UE  PHY Txed	32	8	9	2	8	0	SRS
0.328929	UE  PHY Txed	32	8	14	2	5	0	SRS
0.329304	UE  PHY Txed	32	9	4	2	2	0	SRS
0.330491	UE  PHY Txed	33	0	7	2	1	0	SRS
0.331554	UE  PHY Txed	33	1	8	2	6	0	SRS
0.331679	UE  PHY Txed	33	1	10	2	4	0	SRS
0.332371	UE  PHY Txed	33	2	5	2	0	0	DL_HARQ
0.332433	UE  PHY Txed	33	2	6	2	0	0	DL_CQI
0.332741	UE  PHY Txed	33	2	11	2	7	0	SRS
0.332929	UE  PHY Txed	33	2	14	2	3	0	SRS
0.333616	UE  PHY Txed	33	3	9	2	8	0	SRS
0.333929	UE  PHY Txed	33	3	14	2	5	0	SRS
0.334304	UE  PHY Txed	33	4	4	2	2	0	SRS
0.335491	UE  PHY Txed	33	5	7	2	1	0	SRS
0.336554	UE  PHY Txed	33	6	8	2	6	0	SRS
0.336679	UE  PHY Txed	33	6	10	2	4	0	SRS
0.337741	UE  PHY Txed	33	7	11	2	7	0	SRS
0.337929	UE  PHY Txed	33	7	14	2	3	0	SRS
0.338616	UE  PHY Txed	33	8	9	2	8	0	SRS
0.338929	UE  PHY Txed	33	8	14	2	5	0	SRS
0.339304	UE  PHY Txed	33	9	4	2	2	0	SRS
0.340491	UE  PHY Txed	34	0	7	2	1	0	SRS
0.341554	UE  PHY Txed	34	1	8	2	6	0	SRS
0.341679	UE  PHY Txed	34	1	10	2	4	0	SRS
0.342741	UE  PHY Txed	34	2	11	2	7	0	SRS
0.342929	UE  PHY Txed	34	2	14	2	3	0	SRS
0.343616	UE  PHY Txed	34	3	9	2	8	0	SRS
0.343929	UE  PHY Txed	34	3	14	2	5	0	SRS
0.344304	UE  PHY Txed	34	4	4	2	2	0	SRS
0.345491	UE  PHY Txed	34	5	7	2	1	0	SRS
