time(s)	cellId	rnti	lcid	packetSize	delay(s)
3.45891	2	5	3	54	0.000343748
3.45935	2	5	3	54	0.000727676
3.45935	2	5	3	54	0.000602676
3.45935	2	5	3	54	0.000531248
3.45935	2	5	3	54	0.000415176
3.45978	2	5	3	54	0.000718748
3.45978	2	5	3	54	0.000665176
3.45978	2	5	3	54	0.000540176
3.45978	2	5	3	54	0.000468748
3.46022	2	5	3	54	0.000790176
3.46022	2	5	3	54	0.000656248
3.46022	2	5	3	54	0.000602676
3.46022	2	5	3	54	0.000477676
3.46022	2	5	3	54	0.000406248
3.46066	2	5	3	54	0.000727676
3.46066	2	5	3	54	0.000602676
3.46066	2	5	3	54	0.000531248
3.46066	2	5	3	54	0.000415176
3.4611	2	5	3	54	0.000718748
3.4611	2	5	3	54	0.000665176
3.4611	2	5	3	54	0.000540176
3.4611	2	5	3	54	0.000468748
3.46153	2	1	3	62	0.000598212
3.46153	2	1	3	62	0.000535712
3.46153	2	1	3	62	0.000473212
3.46153	2	5	3	54	0.000790176
3.46153	2	5	3	54	0.000656248
3.46197	2	1	3	62	0.000843748
3.46197	2	1	3	62	0.000843748
3.46197	2	1	3	62	0.000790176
3.46197	2	1	3	62	0.000727676
3.46197	2	1	3	62	0.000665176
3.46197	2	1	3	62	0.000593748
3.46197	2	1	3	62	0.000593748
3.46197	2	1	3	62	0.000540176
3.46241	2	1	3	62	0.000915176
3.46241	2	1	3	62	0.000852676
3.46241	2	1	3	62	0.000790176
3.46241	2	1	3	62	0.000718748
3.46241	2	1	3	62	0.000718748
3.46241	2	1	3	62	0.000665176
3.46241	2	1	3	62	0.000602676
3.46241	2	1	3	62	0.000540176
3.46272	2	6	3	62	0.000602676
3.46272	2	6	3	62	0.000531248
3.46272	2	6	3	62	0.000531248
3.46284	2	1	3	62	0.000901784
3.46284	2	1	3	62	0.000901784
3.46284	2	1	3	62	0.000848212
3.46284	2	1	3	62	0.000785712
3.46316	2	6	3	62	0.000915176
3.46316	2	6	3	62	0.000852676
3.46316	2	6	3	62	0.000790176
3.46316	2	6	3	62	0.000718748
3.46316	2	6	3	62	0.000718748
3.46316	2	6	3	62	0.000665176
3.46316	2	6	3	62	0.000602676
3.46316	2	6	3	62	0.000540176
3.4636	2	6	3	62	0.000906248
3.4636	2	6	3	62	0.000906248
3.4636	2	6	3	62	0.000852676
3.4636	2	6	3	62	0.000790176
3.4636	2	6	3	62	0.000727676
3.4636	2	6	3	62	0.000656248
3.4636	2	6	3	62	0.000656248
3.4636	2	6	3	62	0.000602676
3.46403	2	6	3	62	0.000973212
3.46403	2	6	3	62	0.000910712
3.46403	2	6	3	62	0.000848212
3.46403	2	6	3	62	0.000776784
3.46403	2	6	3	62	0.000776784
3.46403	2	6	3	62	0.000723212
3.46403	2	6	3	62	0.000660712
3.46403	2	6	3	62	0.000598212
3.46403	2	6	3	62	0.000526784
3.46403	2	6	3	62	0.000526784
3.46403	2	6	3	62	0.000473212
3.46447	2	6	3	62	0.000852676
3.46447	2	6	3	62	0.000790176
3.46447	2	6	3	62	0.000718748
3.46447	2	6	3	62	0.000718748
3.46447	2	6	3	62	0.000665176
3.46447	2	6	3	62	0.000602676
3.46447	2	6	3	62	0.000540176
3.46447	2	6	3	62	0.000468748
3.46491	2	6	3	62	0.000906248
3.46491	2	6	3	62	0.000852676
3.46491	2	6	3	62	0.000790176
3.46491	2	6	3	62	0.000727676
3.46491	2	6	3	62	0.000656248
3.46491	2	6	3	62	0.000656248
3.46491	2	6	3	62	0.000602676
3.46491	2	6	3	62	0.000540176
3.46535	2	6	3	62	0.000915176
3.46535	2	6	3	62	0.000843748
3.46535	2	6	3	62	0.000843748
3.46535	2	6	3	62	0.000790176
3.46535	2	6	3	62	0.000727676
3.46535	2	6	3	62	0.000665176
3.46535	2	6	3	62	0.000602676
3.46578	2	6	3	62	0.000968748
3.46578	2	6	3	62	0.000968748
3.46578	2	6	3	62	0.000915176
3.46578	2	6	3	62	0.000852676
3.46578	2	6	3	62	0.000790176
3.46578	2	6	3	62	0.000718748
3.46578	2	6	3	62	0.000718748
3.46578	2	6	3	62	0.000665176
3.46578	2	6	3	62	0.000602676
3.46578	2	6	3	62	0.000540176
3.46578	2	6	3	62	0.000468748
3.46578	2	6	3	62	0.000468748
3.46622	2	6	3	62	0.000852676
3.46622	2	6	3	62	0.000790176
3.46622	2	6	3	62	0.000727676
3.46622	2	6	3	62	0.000656248
3.4666	2	3	3	54	0.000598212
3.46672	2	6	3	62	0.00115625
3.46672	2	6	3	62	0.00110268
3.46672	2	6	3	62	0.00104018
3.46672	2	6	3	62	0.000977676
3.46672	2	6	3	62	0.000906248
3.46672	2	6	3	62	0.000906248
3.46672	2	6	3	62	0.000852676
3.46672	2	6	3	62	0.000790176
3.46672	2	6	3	62	0.000727676
3.46672	2	6	3	62	0.000665176
3.46672	2	6	3	62	0.000602676
3.46716	2	6	3	62	0.000968748
3.46716	2	6	3	62	0.000968748
3.46716	2	6	3	62	0.000915176
3.46716	2	6	3	62	0.000852676
3.46716	2	6	3	62	0.000790176
3.46716	2	6	3	62	0.000718748
3.46716	2	6	3	62	0.000718748
3.46716	2	6	3	62	0.000665176
3.46716	2	6	3	62	0.000602676
3.46716	2	6	3	62	0.000540176
3.46716	2	6	3	62	0.000477676
3.46716	2	6	3	62	0.000406248
3.4676	2	6	3	62	0.000843748
3.4676	2	6	3	62	0.000790176
3.4676	2	6	3	62	0.000727676
3.46803	2	6	3	62	0.00109821
3.46803	2	6	3	62	0.00102678
3.46803	2	6	3	62	0.00102678
3.46803	2	6	3	62	0.000973212
3.46803	2	6	3	62	0.000910712
3.46803	2	6	3	62	0.000848212
3.46803	2	6	3	62	0.000776784
3.46803	2	6	3	62	0.000776784
3.46803	2	6	3	62	0.000723212
3.46803	2	6	3	62	0.000660712
3.46803	2	6	3	62	0.000598212
3.46803	2	6	3	62	0.000526784
3.46847	2	6	3	62	0.000968748
3.46847	2	6	3	62	0.000915176
3.46847	2	6	3	62	0.000852676
3.46847	2	6	3	62	0.000790176
3.46847	2	6	3	62	0.000718748
3.46847	2	6	3	62	0.000718748
3.46847	2	6	3	62	0.000665176
3.46847	2	6	3	62	0.000602676
3.46891	2	6	3	62	0.000977676
3.46891	2	6	3	62	0.000906248
3.46891	2	6	3	62	0.000906248
3.46891	2	6	3	62	0.000852676
3.46891	2	6	3	62	0.000790176
3.46891	2	6	3	62	0.000727676
3.46891	2	6	3	62	0.000665176
3.46935	2	6	3	62	0.00103125
3.46935	2	6	3	62	0.00103125
3.46935	2	6	3	62	0.000977676
3.46935	2	6	3	62	0.000915176
3.46935	2	6	3	62	0.000852676
3.46935	2	6	3	62	0.000781248
3.46935	2	6	3	62	0.000781248
3.46935	2	6	3	62	0.000727676
3.46935	2	6	3	62	0.000665176
3.46935	2	6	3	62	0.000602676
3.46935	2	6	3	62	0.000531248
3.46935	2	6	3	62	0.000531248
3.46978	2	6	3	62	0.000915176
3.46978	2	6	3	62	0.000852676
3.46978	2	6	3	62	0.000790176
3.46978	2	6	3	62	0.000718748
3.46978	2	6	3	62	0.000718748
3.46978	2	6	3	62	0.000665176
3.46978	2	6	3	62	0.000602676
3.46978	2	6	3	62	0.000540176
3.47022	2	6	3	62	0.000906248
3.47022	2	6	3	62	0.000906248
3.47022	2	6	3	62	0.000852676
3.47022	2	6	3	62	0.000790176
3.47022	2	6	3	62	0.000727676
3.47022	2	6	3	62	0.000656248
3.47022	2	6	3	62	0.000656248
3.47066	2	6	3	62	0.00104018
3.47066	2	6	3	62	0.000977676
3.47066	2	6	3	62	0.000915176
3.47066	2	6	3	62	0.000852676
3.47066	2	6	3	62	0.000781248
3.47066	2	6	3	62	0.000781248
3.47066	2	6	3	62	0.000727676
3.47066	2	6	3	62	0.000665176
3.47066	2	6	3	62	0.000602676
3.47066	2	6	3	62	0.000531248
3.47066	2	6	3	62	0.000531248
3.47066	2	6	3	62	0.000477676
3.4711	2	6	3	62	0.000852676
3.4711	2	6	3	62	0.000790176
3.4711	2	6	3	62	0.000718748
3.4711	2	6	3	62	0.000718748
3.4711	2	6	3	62	0.000665176
3.4711	2	6	3	62	0.000602676
3.4711	2	6	3	62	0.000540176
3.4711	2	6	3	62	0.000468748
3.47153	2	6	3	62	0.000906248
3.47153	2	6	3	62	0.000852676
3.47153	2	6	3	62	0.000790176
3.47153	2	6	3	62	0.000727676
3.47153	2	6	3	62	0.000656248
3.47153	2	6	3	62	0.000656248
3.47153	2	6	3	62	0.000602676
3.47178	2	7	3	54	0.000598212
3.47178	2	7	3	54	0.000473212
3.47178	2	7	3	54	0.000339284
3.47178	2	7	3	54	0.000285712
3.47197	2	6	3	62	0.000977676
3.47197	2	6	3	62	0.000915176
3.47197	2	6	3	62	0.000843748
3.47197	2	6	3	62	0.000843748
3.47222	2	7	3	54	0.000602676
3.47222	2	7	3	54	0.000531248
3.47222	2	7	3	54	0.000415176
3.47222	2	7	3	54	0.000281248
3.4726	2	7	3	54	0.000602676
3.4726	2	7	3	54	0.000477676
3.4726	2	7	3	54	0.000406248
3.4726	2	7	3	54	0.000290176
3.4731	2	7	3	54	0.000656248
3.4731	2	7	3	54	0.000602676
3.4731	2	7	3	54	0.000477676
3.4731	2	7	3	54	0.000406248
3.47353	2	7	3	54	0.000727676
3.47353	2	7	3	54	0.000602676
3.47353	2	7	3	54	0.000531248
3.47353	2	7	3	54	0.000415176
3.47397	2	7	3	54	0.000718748
3.47397	2	7	3	54	0.000665176
3.47397	2	7	3	54	0.000540176
3.47397	2	7	3	54	0.000468748
3.4744	2	7	3	54	0.000785712
3.4744	2	7	3	54	0.000651784
3.4744	2	7	3	54	0.000598212
3.4744	2	7	3	54	0.000473212
3.4744	2	7	3	54	0.000401784
3.47485	2	7	3	54	0.000727676
3.47485	2	7	3	54	0.000593748
3.47485	2	7	3	54	0.000540176
3.47485	2	7	3	54	0.000415176
3.47528	2	7	3	54	0.000718748
3.47528	2	7	3	62	0.000718748
3.47528	2	7	3	62	0.000665176
3.47528	2	7	3	62	0.000602676
3.47572	2	7	3	62	0.000977676
3.47572	2	7	3	62	0.000906248
3.47572	2	7	3	62	0.000906248
3.47572	2	7	3	62	0.000852676
3.47572	2	7	3	62	0.000790176
3.47572	2	7	3	62	0.000727676
3.47572	2	7	3	62	0.000656248
3.47616	2	7	3	62	0.00109375
3.47616	2	7	3	62	0.00104018
3.47616	2	7	3	62	0.000977676
3.47616	2	7	3	62	0.000915176
3.47616	2	7	3	62	0.000843748
3.47616	2	7	3	62	0.000843748
3.47616	2	7	3	62	0.000790176
3.47616	2	7	3	62	0.000727676
3.47616	2	7	3	62	0.000665176
3.47616	2	7	3	62	0.000593748
3.47616	2	7	3	62	0.000593748
3.47616	2	7	3	62	0.000540176
3.4766	2	7	3	62	0.000915176
3.4766	2	7	3	62	0.000852676
3.4766	2	7	3	62	0.000781248
3.4766	2	7	3	62	0.000781248
3.4766	2	7	3	62	0.000727676
3.4766	2	7	3	62	0.000665176
3.4766	2	7	3	62	0.000602676
3.4766	2	7	3	62	0.000540176
3.47703	2	7	3	62	0.000906248
3.47703	2	7	3	62	0.000906248
3.47703	2	7	3	62	0.000852676
3.47703	2	7	3	62	0.000790176
3.47703	2	7	3	62	0.000727676
3.47703	2	7	3	62	0.000656248
3.47703	2	7	3	62	0.000656248
3.47747	2	7	3	62	0.00104018
3.47747	2	7	3	62	0.000977676
3.47747	2	7	3	62	0.000915176
3.47747	2	7	3	62	0.000843748
3.47747	2	7	3	62	0.000843748
3.47747	2	7	3	62	0.000790176
3.47747	2	7	3	62	0.000727676
3.47747	2	7	3	62	0.000665176
3.47747	2	7	3	62	0.000593748
3.47747	2	7	3	62	0.000593748
3.47747	2	7	3	62	0.000540176
3.47747	2	7	3	62	0.000477676
3.47791	2	7	3	62	0.000852676
3.47791	2	7	3	62	0.000781248
3.47791	2	7	3	62	0.000781248
3.47791	2	7	3	62	0.000727676
3.47791	2	7	3	62	0.000665176
3.47791	2	7	3	62	0.000602676
3.47791	2	7	3	62	0.000540176
3.47791	2	7	3	62	0.000468748
3.47835	2	7	3	62	0.000906248
3.47835	2	7	3	62	0.000852676
3.47835	2	7	3	62	0.000790176
3.47835	2	7	3	62	0.000727676
3.47835	2	7	3	62	0.000656248
3.47835	2	7	3	62	0.000656248
3.47835	2	7	3	62	0.000602676
3.47878	2	7	3	62	0.000977676
3.47878	2	7	3	62	0.000915176
3.47878	2	7	3	62	0.000843748
3.47878	2	7	3	62	0.000843748
3.47878	2	7	3	62	0.000790176
3.47878	2	7	3	62	0.000727676
3.47878	2	7	3	62	0.000665176
3.47878	2	7	3	62	0.000602676
3.47922	2	7	3	62	0.000968748
3.47922	2	7	3	62	0.000968748
3.47922	2	7	3	62	0.000915176
3.47922	2	7	3	62	0.000852676
3.47922	2	7	3	62	0.000790176
3.47922	2	7	3	62	0.000718748
3.47922	2	7	3	62	0.000718748
3.47922	2	7	3	62	0.000665176
3.47922	2	7	3	62	0.000602676
3.47922	2	7	3	62	0.000540176
3.47922	2	7	3	62	0.000468748
3.47922	2	7	3	62	0.000468748
3.47966	2	7	3	62	0.000852676
3.47966	2	7	3	62	0.000790176
3.47966	2	7	3	62	0.000727676
3.47966	2	7	3	62	0.000656248
3.47966	2	7	3	62	0.000656248
3.47966	2	7	3	62	0.000602676
3.47966	2	7	3	62	0.000540176
3.4801	2	7	3	62	0.000915176
3.4801	2	7	3	62	0.000843748
3.4801	2	7	3	62	0.000843748
3.4801	2	7	3	62	0.000790176
3.4801	2	7	3	62	0.000727676
3.4801	2	7	3	62	0.000665176
3.4801	2	7	3	62	0.000593748
3.4801	2	7	3	62	0.000593748
3.48053	2	7	3	62	0.000977676
3.48053	2	7	3	62	0.000915176
3.48053	2	7	3	62	0.000852676
3.48053	2	7	3	62	0.000790176
3.48053	2	7	3	62	0.000718748
3.48053	2	7	3	62	0.000718748
3.48053	2	7	3	62	0.000665176
3.48053	2	7	3	62	0.000602676
3.48097	2	7	3	62	0.000977676
3.48097	2	7	3	62	0.000906248
3.48097	2	7	3	62	0.000906248
3.48097	2	7	3	62	0.000852676
3.48097	2	7	3	62	0.000790176
3.48097	2	7	3	62	0.000727676
3.48097	2	7	3	62	0.000656248
3.48097	2	7	3	62	0.000656248
3.48097	2	7	3	62	0.000602676
3.48097	2	7	3	62	0.000540176
3.48097	2	7	3	62	0.000477676
3.48141	2	7	3	62	0.000843748
3.48141	2	7	3	62	0.000843748
3.48141	2	7	3	62	0.000790176
3.48141	2	7	3	62	0.000727676
3.48141	2	7	3	62	0.000665176
3.48141	2	7	3	62	0.000593748
3.48141	2	7	3	62	0.000593748
3.48141	2	7	3	62	0.000540176
3.48185	2	7	3	62	0.000915176
3.48185	2	7	3	62	0.000852676
3.48185	2	7	3	62	0.000781248
3.48185	2	7	3	62	0.000781248
3.48185	2	7	3	62	0.000727676
3.48185	2	7	3	62	0.000665176
3.48185	2	7	3	62	0.000602676
3.48228	2	7	3	62	0.000977676
3.48228	2	7	3	62	0.000906248
3.48228	2	7	3	62	0.000906248
3.48228	2	7	3	62	0.000852676
3.48228	2	7	3	62	0.000790176
3.48228	2	7	3	62	0.000727676
3.48228	2	7	3	62	0.000656248
3.48228	2	7	3	62	0.000656248
3.48272	2	7	3	62	0.00104018
3.48272	2	7	3	62	0.000977676
3.48272	2	7	3	62	0.000915176
3.48272	2	7	3	62	0.000843748
3.48272	2	7	3	62	0.000843748
3.48272	2	7	3	62	0.000790176
3.48272	2	7	3	62	0.000727676
3.48272	2	7	3	62	0.000665176
3.48272	2	7	3	62	0.000593748
3.48272	2	7	3	62	0.000593748
3.48272	2	7	3	62	0.000540176
3.48272	2	7	3	62	0.000477676
3.48303	2	6	3	54	0.000598212
3.48303	2	6	3	54	0.000535712
3.48303	2	6	3	54	0.000473212
3.48303	2	6	3	54	0.000401784
3.48316	2	7	3	62	0.000852676
3.48316	2	7	3	62	0.000781248
3.48316	2	7	3	62	0.000781248
3.48347	2	6	3	54	0.000843748
3.48347	2	6	3	54	0.000790176
3.48347	2	6	3	54	0.000727676
3.48347	2	6	3	54	0.000665176
3.48391	2	6	3	54	0.00104018
3.48391	2	6	3	54	0.000968748
3.48391	2	6	3	54	0.000968748
3.48391	2	6	3	54	0.000915176
3.48391	2	6	3	54	0.000852676
3.48391	2	6	3	54	0.000790176
3.48391	2	6	3	54	0.000718748
3.48391	2	6	3	54	0.000718748
3.48391	2	6	3	54	0.000665176
3.48391	2	6	3	54	0.000602676
3.48391	2	6	3	54	0.000540176
3.48391	2	6	3	54	0.000468748
3.48391	2	6	3	54	0.000468748
3.48435	2	6	3	54	0.000852676
3.48435	2	6	3	54	0.000790176
3.48435	2	6	3	54	0.000727676
3.48435	2	6	3	54	0.000656248
3.48435	2	6	3	54	0.000656248
3.48478	2	6	3	54	0.00104018
3.48478	2	6	3	54	0.000977676
3.48478	2	6	3	54	0.000915176
3.48478	2	6	3	54	0.000843748
3.48478	2	6	3	54	0.000843748
3.48478	2	6	3	54	0.000790176
3.48478	2	6	3	54	0.000727676
3.48478	2	6	3	54	0.000665176
3.48478	2	6	3	54	0.000602676
3.48478	2	6	3	54	0.000540176
3.48478	2	6	3	54	0.000468748
3.48478	2	6	3	54	0.000468748
3.48478	2	6	3	54	0.000415176
3.48522	2	6	3	54	0.000790176
3.48522	2	6	3	54	0.000727676
3.48522	2	6	3	54	0.000656248
3.48522	2	6	3	54	0.000656248
3.48566	2	6	3	54	0.00104018
3.48566	2	6	3	54	0.000977676
3.48566	2	6	3	54	0.000915176
3.48566	2	6	3	54	0.000843748
3.48566	2	6	3	54	0.000843748
3.48566	2	6	3	54	0.000790176
3.48566	2	6	3	54	0.000727676
3.48566	2	6	3	54	0.000665176
3.48566	2	6	3	54	0.000593748
3.4861	2	6	3	54	0.00103125
3.4861	2	6	3	54	0.000977676
3.4861	2	6	3	54	0.000915176
3.4861	2	6	3	54	0.000852676
3.4861	2	6	3	54	0.000781248
3.4861	2	6	3	54	0.000781248
3.4861	2	6	3	54	0.000727676
3.4861	2	6	3	54	0.000665176
3.4861	2	6	3	54	0.000602676
3.48653	2	6	3	54	0.000977676
3.48653	2	6	3	54	0.000906248
3.48653	2	6	3	54	0.000906248
3.48653	2	6	3	54	0.000852676
3.48653	2	6	3	54	0.000790176
3.48653	2	6	3	54	0.000727676
3.48653	2	6	3	54	0.000656248
3.48653	2	6	3	54	0.000656248
3.48697	2	6	3	54	0.00104018
3.48697	2	6	3	54	0.000977676
3.48697	2	6	3	54	0.000915176
3.48697	2	6	3	54	0.000843748
3.48697	2	6	3	54	0.000843748
3.48697	2	6	3	54	0.000790176
3.48697	2	6	3	54	0.000727676
3.48697	2	6	3	54	0.000665176
3.48697	2	6	3	54	0.000593748
3.48741	2	6	3	54	0.00103125
3.48741	2	6	3	54	0.000977676
3.48741	2	6	3	54	0.000915176
3.48741	2	6	3	54	0.000852676
3.48741	2	6	3	54	0.000781248
3.48741	2	6	3	54	0.000781248
3.48741	2	6	3	54	0.000727676
3.48741	2	6	3	54	0.000665176
3.48741	2	6	3	54	0.000602676
3.48784	2	6	3	54	0.000964284
3.48784	2	6	3	54	0.000964284
3.48784	2	6	3	54	0.000910712
3.48784	2	6	3	54	0.000848212
3.48784	2	6	3	54	0.000785712
3.48784	2	6	3	54	0.000723212
3.48784	2	6	3	54	0.000651784
3.48784	2	6	3	54	0.000651784
3.48784	2	6	3	54	0.000598212
3.48828	2	6	3	54	0.000977676
3.48828	2	6	3	54	0.000915176
3.48828	2	6	3	54	0.000843748
3.48828	2	6	3	54	0.000843748
3.48828	2	6	3	54	0.000790176
3.48828	2	6	3	54	0.000727676
3.48828	2	6	3	54	0.000665176
3.48828	2	6	3	54	0.000593748
3.48828	2	6	3	54	0.000593748
3.48872	2	6	3	54	0.000973212
3.48872	2	6	3	54	0.000910712
3.48872	2	6	3	54	0.000848212
3.48872	2	6	3	54	0.000776784
3.48872	2	6	3	54	0.000776784
3.48872	2	6	3	54	0.000723212
3.48872	2	6	3	54	0.000660712
3.48872	2	6	3	54	0.000598212
3.48916	2	6	3	54	0.000968748
3.48916	2	6	3	54	0.000968748
3.48916	2	6	3	54	0.000915176
3.48916	2	6	3	54	0.000852676
3.48916	2	6	3	54	0.000790176
3.48916	2	6	3	54	0.000718748
3.48916	2	6	3	54	0.000718748
3.48916	2	6	3	54	0.000665176
3.48916	2	6	3	54	0.000602676
3.4896	2	6	3	54	0.000977676
3.4896	2	6	3	54	0.000915176
3.4896	2	6	3	54	0.000843748
3.4896	2	6	3	54	0.000843748
3.4896	2	6	3	54	0.000790176
3.4896	2	6	3	54	0.000727676
3.4896	2	6	3	54	0.000665176
3.4896	2	6	3	54	0.000593748
3.4896	2	6	3	54	0.000593748
3.49003	2	6	3	54	0.000977676
3.49003	2	6	3	54	0.000915176
3.49003	2	6	3	54	0.000852676
3.49003	2	6	3	54	0.000781248
3.49003	2	6	3	54	0.000781248
3.49003	2	6	3	54	0.000727676
3.49003	2	6	3	54	0.000665176
3.49003	2	6	3	54	0.000602676
3.49003	2	6	3	54	0.000531248
3.49047	2	6	3	54	0.000968748
3.49047	2	6	3	54	0.000915176
3.49047	2	6	3	54	0.000852676
3.49047	2	6	3	54	0.000790176
3.49047	2	6	3	54	0.000718748
3.49047	2	6	3	54	0.000718748
3.49047	2	6	3	54	0.000665176
3.49047	2	6	3	54	0.000602676
3.49091	2	6	3	54	0.000977676
3.49091	2	6	3	54	0.000915176
3.49091	2	6	3	54	0.000843748
3.49091	2	6	3	54	0.000843748
3.49091	2	6	3	54	0.000790176
3.49091	2	6	3	54	0.000727676
3.49091	2	6	3	54	0.000665176
3.49091	2	6	3	54	0.000593748
3.49091	2	6	3	54	0.000593748
3.49135	2	6	3	54	0.000977676
3.49135	2	6	3	54	0.000915176
3.49135	2	6	3	54	0.000852676
3.49135	2	6	3	54	0.000781248
3.49135	2	6	3	54	0.000781248
3.49135	2	6	3	54	0.000727676
3.49135	2	6	3	54	0.000665176
3.49135	2	6	3	54	0.000602676
3.49135	2	6	3	54	0.000540176
3.49178	2	6	3	54	0.000901784
3.49178	2	6	3	54	0.000901784
3.49178	2	6	3	54	0.000848212
3.49178	2	6	3	54	0.000785712
3.49178	2	6	3	54	0.000723212
3.49178	2	6	3	54	0.000651784
3.49178	2	6	3	54	0.000651784
3.49178	2	6	3	54	0.000598212
3.49178	2	6	3	54	0.000535712
3.49222	2	6	3	54	0.000915176
3.49222	2	6	3	54	0.000843748
3.49222	2	6	3	54	0.000843748
3.49222	2	6	3	54	0.000790176
3.49222	2	6	3	54	0.000727676
3.49222	2	6	3	54	0.000665176
3.49222	2	6	3	54	0.000593748
3.49222	2	6	3	54	0.000593748
3.49266	2	6	3	54	0.000977676
3.49266	2	6	3	54	0.000915176
3.49266	2	6	3	54	0.000852676
3.49266	2	6	3	54	0.000781248
3.49266	2	6	3	54	0.000781248
3.49266	2	6	3	54	0.000727676
3.49266	2	6	3	54	0.000665176
3.49266	2	6	3	54	0.000602676
3.49266	2	6	3	54	0.000531248
3.4931	2	6	3	54	0.000968748
3.4931	2	6	3	54	0.000915176
3.4931	2	6	3	54	0.000852676
3.4931	2	6	3	54	0.000790176
3.4931	2	6	3	54	0.000727676
3.4931	2	6	3	54	0.000656248
3.4931	2	6	3	54	0.000656248
3.4931	2	6	3	54	0.000602676
3.4931	2	6	3	54	0.000540176
3.49353	2	6	3	54	0.000915176
3.49353	2	6	3	54	0.000843748
3.49353	2	6	3	54	0.000843748
3.49353	2	6	3	54	0.000790176
3.49353	2	6	3	54	0.000727676
3.49353	2	6	3	54	0.000665176
3.49353	2	6	3	54	0.000593748
3.49353	2	6	3	54	0.000593748
3.49353	2	6	3	54	0.000540176
3.49391	2	7	3	62	0.000602676
3.49391	2	7	3	62	0.000540176
3.49391	2	7	3	62	0.000477676
3.49397	2	6	3	54	0.000915176
3.49397	2	6	3	54	0.000852676
3.49397	2	6	3	54	0.000781248
3.49397	2	6	3	54	0.000781248
3.49397	2	6	3	54	0.000727676
3.49397	2	6	3	54	0.000526784
3.49397	2	6	3	54	0.000477676
3.49397	2	6	3	54	0.000415176
3.49397	2	6	3	54	0.000352676
3.4944	2	6	3	54	0.00070982
3.4944	2	6	3	54	0.00070982
3.4944	2	6	3	54	0.000656248
3.4944	2	7	3	62	0.000598212
3.4944	2	7	3	62	0.000535712
3.4944	2	7	3	62	0.000473212
3.49485	2	7	3	62	0.000843748
3.49485	2	7	3	62	0.000843748
3.49485	2	7	3	62	0.000790176
3.49485	2	7	3	62	0.000727676
3.49485	2	7	3	62	0.000665176
3.49485	2	7	3	62	0.000477676
3.49485	2	7	3	62	0.000415176
3.49485	2	7	3	62	0.000343748
3.49491	2	6	3	54	0.000656248
3.49491	2	6	3	54	0.000656248
3.49491	2	6	3	54	0.000602676
3.49528	2	7	3	62	0.000781248
3.49528	2	7	3	62	0.000727676
3.49528	2	7	3	62	0.000665176
3.49528	2	7	3	62	0.000602676
3.49541	2	6	3	54	0.000602676
3.49541	2	6	3	54	0.000540176
3.49541	2	6	3	54	0.000477676
3.49541	2	6	3	54	0.000406248
3.49572	2	7	3	62	0.000968748
3.49572	2	7	3	62	0.000968748
3.49572	2	7	3	62	0.000665176
3.49585	2	6	3	54	0.000843748
3.49585	2	6	3	54	0.000352676
3.49585	2	6	3	54	0.000281248
3.49585	2	6	3	54	0.000281248
3.49616	2	7	3	62	0.00104018
3.49616	2	7	3	62	0.000977676
3.49616	2	7	3	62	0.000906248
3.49616	2	7	3	62	0.000906248
3.49616	2	7	3	62	0.000852676
3.49616	2	7	3	62	0.000790176
3.49616	2	7	3	62	0.000727676
3.49616	2	7	3	62	0.000540176
3.49616	2	7	3	62	0.000477676
3.49616	2	7	3	62	0.000415176
3.49616	2	7	3	62	0.000352676
3.49647	2	6	3	54	0.000651784
3.49647	2	6	3	54	0.000602676
3.49647	2	6	3	54	0.000540176
3.49647	2	6	3	54	0.000477676
3.49685	2	7	3	62	0.000602676
3.49685	2	7	3	62	0.000531248
3.49685	2	7	3	62	0.000531248
3.49691	2	6	3	54	0.000843748
3.49691	2	6	3	54	0.000843748
3.49691	2	6	3	54	0.000790176
3.49691	2	6	3	54	0.000727676
3.49691	2	6	3	54	0.000540176
3.49691	2	6	3	54	0.000477676
3.49691	2	6	3	54	0.000415176
3.49691	2	6	3	54	0.000343748
3.49691	2	6	3	54	0.000343748
3.49722	2	7	3	62	0.000602676
3.49722	2	7	3	62	0.000540176
3.49722	2	7	3	62	0.000477676
3.49766	2	7	3	62	0.000843748
3.49766	2	7	3	62	0.000843748
3.49766	2	7	3	62	0.000790176
3.49766	2	7	3	62	0.000727676
3.49766	2	7	3	62	0.000665176
3.49766	2	7	3	62	0.000602676
3.49766	2	7	3	62	0.000531248
3.49766	2	7	3	62	0.000531248
3.4981	2	7	3	62	0.000915176
3.4981	2	7	3	62	0.000852676
3.4981	2	7	3	62	0.000790176
3.4981	2	7	3	62	0.000718748
3.4981	2	7	3	62	0.000718748
3.4981	2	7	3	62	0.000665176
3.4981	2	7	3	62	0.000602676
3.4981	2	7	3	62	0.000540176
3.49853	2	7	3	62	0.000906248
3.49853	2	7	3	62	0.000906248
3.49853	2	7	3	62	0.000852676
3.49853	2	7	3	62	0.000790176
3.49853	2	7	3	62	0.000727676
3.49853	2	7	3	62	0.000656248
3.49853	2	7	3	62	0.000656248
3.49897	2	7	3	62	0.00104018
3.49897	2	7	3	62	0.000977676
3.49897	2	7	3	62	0.000915176
3.49897	2	7	3	62	0.000843748
3.49897	2	7	3	62	0.000843748
3.49897	2	7	3	62	0.000790176
3.49897	2	7	3	62	0.000727676
3.49897	2	7	3	62	0.000665176
3.49897	2	7	3	62	0.000593748
3.49897	2	7	3	62	0.000593748
