time(s)	cellId	rnti	lcid	packetSize
3.52138	2	1	3	239
3.52182	2	1	3	740
3.52225	2	1	3	489
3.52269	2	1	3	489
3.52313	2	1	3	740
3.52357	2	1	3	489
3.524	2	1	3	489
3.52444	2	1	3	740
3.52488	2	1	3	489
3.52538	2	1	3	740
3.52582	2	1	3	740
3.52625	2	1	3	489
3.52669	2	1	3	740
3.52713	2	1	3	489
3.52757	2	1	3	740
3.528	2	1	3	489
3.52844	2	1	3	740
3.52888	2	1	3	740
3.52932	2	1	3	489
3.52975	2	1	3	740
3.53019	2	1	3	489
3.53063	2	1	3	740
3.53107	2	1	3	489
3.5315	2	1	3	740
3.53194	2	1	3	489
3.53238	2	1	3	740
3.53282	2	1	3	489
3.53325	2	1	3	740
3.53369	2	1	3	489
3.53413	2	1	3	740
3.53457	2	1	3	239
3.53463	2	6	3	239
3.535	2	1	3	106
3.53507	2	6	3	239
3.5355	2	6	3	740
3.53594	2	6	3	239
3.53625	2	3	3	56
3.53644	2	6	3	489
3.53688	2	6	3	740
3.53719	2	1	3	239
3.53732	2	6	3	103
3.53763	2	1	3	489
3.53807	2	1	3	489
3.5385	2	1	3	489
3.53894	2	1	3	740
3.53938	2	1	3	487
3.53982	2	5	3	223
3.53982	2	1	3	382
3.54032	2	5	3	239
3.54075	2	5	3	239
3.54119	2	5	3	239
3.54163	2	5	3	233
3.54194	2	1	3	191
3.54219	2	5	3	239
3.54263	2	5	3	152
3.54263	2	1	3	239
3.54307	2	5	3	223
3.54307	2	1	3	82
3.54357	2	5	3	239
3.54363	2	1	3	239
3.544	2	5	3	280
3.54407	2	6	3	223
3.54407	2	1	3	489
3.5445	2	1	3	239
3.54469	2	6	3	239
3.54494	2	1	3	239
3.54513	2	6	3	239
3.54538	2	1	3	239
3.54557	2	6	3	239
3.54582	2	1	3	489
3.546	2	6	3	11
3.54625	2	1	3	239
3.54669	2	1	3	740
3.54682	2	6	3	167
3.54713	2	1	3	216
3.54725	2	6	3	239
3.54769	2	6	3	489
3.54813	2	6	3	489
3.54857	2	6	3	489
3.549	2	6	3	489
3.54944	2	6	3	489
3.54988	2	6	3	489
3.55032	2	6	3	489
3.55075	2	6	3	489
3.55119	2	6	3	489
3.55163	2	6	3	489
3.55207	2	6	3	489
3.5525	2	6	3	238
3.55294	2	6	3	740
3.55338	2	6	3	489
3.55382	2	6	3	239
3.55425	2	6	3	740
3.55469	2	6	3	489
3.55513	2	6	3	239
3.55557	2	6	3	740
3.55588	2	7	3	239
3.556	2	6	3	115
3.55632	2	7	3	489
3.55644	2	6	3	167
3.55675	2	7	3	239
3.55719	2	7	3	489
3.55763	2	7	3	740
3.55807	2	7	3	489
3.5585	2	7	3	740
3.55894	2	7	3	239
3.55938	2	7	3	740
3.55982	2	7	3	489
3.56025	2	7	3	239
3.56069	2	7	3	239
3.56113	2	7	3	239
3.56157	2	7	3	239
3.562	2	7	3	239
3.56244	2	7	3	239
3.56288	2	7	3	238
3.56332	2	7	3	239
3.56375	2	7	3	239
3.56419	2	7	3	239
3.56463	2	7	3	239
3.56507	2	7	3	239
3.5655	2	7	3	239
3.56594	2	7	3	239
3.56638	2	7	3	239
3.56682	2	7	3	239
3.56725	2	7	3	239
3.56769	2	7	3	239
3.56813	2	7	3	489
3.56857	2	7	3	489
3.569	2	7	3	489
3.56944	2	7	3	740
3.56988	2	7	3	489
3.57032	2	7	3	489
3.57075	2	7	3	489
3.57119	2	7	3	740
3.57163	2	7	3	489
3.57207	2	7	3	489
3.5725	2	7	3	489
3.57294	2	7	3	740
3.57338	2	7	3	489
3.57382	2	7	3	489
3.57425	2	7	3	740
3.57469	2	7	3	239
3.57513	2	7	3	739
3.57557	2	7	3	489
3.576	2	7	3	489
3.57644	2	7	3	740
3.57688	2	7	3	489
3.57732	2	7	3	489
3.57775	2	7	3	489
3.57819	2	7	3	740
3.57863	2	7	3	489
3.57907	2	7	3	489
3.5795	2	7	3	740
3.57994	2	7	3	489
3.58025	2	1	3	191
3.58038	2	7	3	239
3.58082	2	7	3	578
3.58094	2	1	3	239
3.58138	2	7	3	191
3.58138	2	1	3	489
3.58182	2	1	3	239
3.58225	2	1	3	740
3.58269	2	1	3	489
3.58313	2	1	3	489
3.58357	2	1	3	740
3.584	2	1	3	489
3.58444	2	1	3	489
3.58488	2	1	3	740
3.58538	2	1	3	239
3.58582	2	1	3	619
3.58619	2	1	3	223
3.58663	2	1	3	223
3.587	2	1	3	223
3.58744	2	1	3	223
3.58782	2	1	3	223
3.58819	2	1	3	223
3.58863	2	1	3	223
3.589	2	1	3	223
3.5895	2	1	3	239
3.58994	2	1	3	239
3.59038	2	1	3	239
3.59082	2	1	3	239
3.59125	2	1	3	239
3.59169	2	1	3	239
3.59213	2	1	3	239
3.59257	2	1	3	239
3.593	2	1	3	239
3.59344	2	1	3	239
3.59388	2	1	3	239
3.59432	2	1	3	489
3.59475	2	1	3	488
3.59519	2	1	3	489
3.5955	2	3	3	56
3.59563	2	1	3	489
3.59607	2	1	3	489
3.5965	2	1	3	489
3.59694	2	1	3	489
3.59738	2	1	3	489
3.59782	2	1	3	489
3.59825	2	1	3	489
3.59869	2	1	3	489
3.59913	2	1	3	489
3.59957	2	1	3	462
3.59969	2	5	3	167
3.59994	2	1	3	167
3.60013	2	5	3	167
3.60038	2	1	3	112
3.60063	2	5	3	223
3.60075	2	1	3	56
3.60107	2	5	3	223
3.6015	2	5	3	223
3.60188	2	5	3	223
3.60232	2	5	3	223
3.60269	2	5	3	223
3.60307	2	5	3	223
3.6035	2	5	3	223
3.60388	2	5	3	223
3.60438	2	5	3	239
3.60475	2	1	3	167
3.60482	2	5	3	152
3.60519	2	5	3	223
3.60519	2	1	3	56
3.60569	2	5	3	239
3.60613	2	5	3	239
3.60657	2	5	3	239
3.607	2	5	3	239
3.60744	2	5	3	239
3.60788	2	5	3	239
3.60832	2	5	3	239
3.60882	2	5	3	489
3.60925	2	5	3	740
3.60957	2	1	3	167
3.60969	2	5	3	489
3.61013	2	5	3	239
3.61057	2	5	3	740
3.611	2	5	3	489
3.61144	2	5	3	489
3.61188	2	5	3	740
3.61232	2	5	3	489
3.61275	2	5	3	489
3.61319	2	5	3	740
3.61363	2	5	3	489
3.61407	2	5	3	489
3.61444	2	1	3	167
3.6145	2	5	3	489
3.61482	2	1	3	56
3.61494	2	5	3	239
3.61538	2	5	3	740
3.61582	2	5	3	489
3.61625	2	5	3	489
3.61669	2	5	3	737
3.61688	2	1	3	239
3.61732	2	1	3	239
3.61775	2	1	3	740
3.61819	2	1	3	239
3.61825	2	7	3	239
3.61863	2	1	3	51
3.61869	2	7	3	489
3.61913	2	7	3	489
3.61957	2	7	3	740
3.62	2	7	3	239
3.62044	2	7	3	740
3.62088	2	7	3	489
3.62132	2	7	3	489
3.62175	2	7	3	740
3.62219	2	7	3	489
3.62263	2	7	3	489
3.62307	2	7	3	488
3.6235	2	7	3	740
3.62394	2	7	3	489
3.62438	2	7	3	489
3.62482	2	7	3	740
3.62525	2	7	3	239
3.62569	2	7	3	740
3.62613	2	7	3	489
3.62657	2	7	3	489
3.627	2	7	3	740
3.62744	2	7	3	489
3.62788	2	7	3	489
3.62832	2	7	3	489
3.62875	2	7	3	740
3.62919	2	7	3	489
3.62963	2	7	3	489
3.63007	2	7	3	740
3.6305	2	7	3	234
3.63094	2	7	3	239
3.63138	2	7	3	239
3.63182	2	7	3	239
3.63225	2	7	3	239
3.63269	2	7	3	239
3.63313	2	7	3	239
3.63357	2	7	3	239
3.634	2	7	3	239
3.63444	2	7	3	239
3.63488	2	7	3	200
3.63488	2	1	3	167
3.63525	2	7	3	223
3.63569	2	1	3	239
3.63613	2	1	3	489
3.63619	2	7	3	112
3.63657	2	1	3	239
3.637	2	1	3	489
3.63744	2	1	3	489
3.63788	2	1	3	489
3.63832	2	1	3	489
3.63875	2	1	3	489
3.63919	2	1	3	489
3.63963	2	1	3	489
3.64007	2	1	3	489
3.6405	2	1	3	239
3.64094	2	1	3	238
3.64138	2	1	3	239
3.64182	2	1	3	239
3.64225	2	1	3	239
3.64269	2	1	3	239
3.64313	2	1	3	239
3.64357	2	1	3	239
3.644	2	1	3	239
3.64444	2	1	3	239
3.64488	2	1	3	239
3.64538	2	1	3	239
3.64582	2	1	3	239
3.64625	2	1	3	740
3.64669	2	1	3	489
3.64713	2	1	3	489
3.64757	2	1	3	740
3.648	2	1	3	489
3.64844	2	1	3	489
3.64888	2	1	3	740
3.64932	2	1	3	489
3.64975	2	1	3	489
3.65019	2	1	3	489
3.65063	2	1	3	740
3.65107	2	1	3	239
3.6515	2	1	3	740
3.65194	2	1	3	489
3.65238	2	1	3	740
3.65282	2	1	3	489
3.65325	2	1	3	489
3.65369	2	1	3	489
3.65413	2	1	3	740
3.65457	2	1	3	489
3.655	2	1	3	489
3.65544	2	1	3	489
3.65588	2	1	3	740
3.65632	2	1	3	489
3.65675	2	1	3	489
3.65719	2	1	3	488
3.65763	2	1	3	740
3.65807	2	1	3	489
3.6585	2	1	3	489
3.65894	2	1	3	489
3.65938	2	1	3	740
3.65982	2	1	3	489
3.66025	2	1	3	489
3.66069	2	1	3	489
3.66113	2	1	3	740
3.66144	2	5	3	239
3.66157	2	1	3	10
3.66188	2	5	3	740
3.66232	2	5	3	740
3.66275	2	5	3	239
3.66319	2	5	3	740
3.66363	2	5	3	239
3.66407	2	5	3	489
3.6645	2	5	3	740
3.66494	2	5	3	239
3.66538	2	5	3	489
3.66582	2	5	3	489
3.66625	2	5	3	487
3.66669	2	5	3	489
3.66713	2	5	3	489
3.66757	2	5	3	489
3.668	2	5	3	489
3.66844	2	5	3	489
3.66888	2	5	3	489
3.66932	2	5	3	489
3.66957	2	7	3	223
3.66975	2	5	3	91
3.67007	2	7	3	239
3.6705	2	7	3	239
3.67094	2	7	3	239
3.67138	2	7	3	239
3.67182	2	7	3	239
3.67225	2	7	3	239
3.67269	2	7	3	239
3.67313	2	7	3	239
3.67357	2	7	3	239
3.674	2	7	3	239
3.67444	2	7	3	239
3.67488	2	7	3	239
3.67532	2	7	3	239
3.67575	2	7	3	239
3.67619	2	7	3	239
3.67663	2	7	3	239
3.67707	2	7	3	239
3.6775	2	7	3	239
3.67794	2	7	3	239
3.67838	2	7	3	239
3.67882	2	7	3	239
3.67925	2	7	3	239
3.67969	2	7	3	239
3.68013	2	7	3	239
3.68057	2	7	3	239
3.681	2	7	3	239
3.68144	2	7	3	740
3.68188	2	7	3	487
3.68232	2	7	3	489
3.68275	2	7	3	489
3.68319	2	7	3	740
3.68363	2	7	3	489
3.68407	2	7	3	489
3.6845	2	7	3	489
3.68494	2	7	3	740
3.68538	2	7	3	489
3.68582	2	7	3	489
3.68625	2	7	3	740
3.68669	2	7	3	239
3.687	2	1	3	239
3.68713	2	7	3	429
3.68744	2	1	3	489
3.68788	2	1	3	489
3.68832	2	1	3	740
3.68875	2	1	3	239
3.68919	2	1	3	740
3.68963	2	1	3	489
3.69007	2	1	3	489
3.6905	2	1	3	489
3.69094	2	1	3	740
3.69138	2	1	3	489
3.69182	2	1	3	489
3.69225	2	1	3	740
3.69269	2	1	3	489
3.69313	2	1	3	239
3.69357	2	1	3	237
3.694	2	1	3	239
3.69444	2	1	3	239
3.69488	2	1	3	239
3.69538	2	1	3	239
3.69582	2	1	3	239
3.69625	2	1	3	239
3.69669	2	1	3	239
3.69713	2	1	3	239
3.69757	2	1	3	239
3.698	2	1	3	239
3.69832	2	3	3	56
3.69844	2	1	3	239
3.69888	2	1	3	239
3.69932	2	1	3	239
3.69975	2	1	3	239
3.70019	2	1	3	239
3.70063	2	1	3	239
3.70107	2	1	3	239
3.7015	2	1	3	239
3.70194	2	1	3	177
3.702	2	5	3	223
3.70238	2	5	3	223
3.70282	2	5	3	223
3.70319	2	5	3	223
3.70369	2	5	3	239
3.70413	2	5	3	239
3.70457	2	5	3	239
3.705	2	5	3	239
3.70544	2	5	3	239
3.70588	2	5	3	239
3.70632	2	5	3	239
3.70675	2	5	3	239
3.70719	2	5	3	239
3.70763	2	5	3	239
3.70807	2	5	3	239
3.7085	2	5	3	239
3.70894	2	5	3	239
3.70938	2	5	3	239
3.70982	2	5	3	239
3.71025	2	5	3	239
3.71069	2	5	3	239
3.71113	2	5	3	239
3.71157	2	5	3	239
3.712	2	5	3	239
3.71244	2	5	3	239
3.71288	2	5	3	239
3.71332	2	5	3	239
3.71382	2	5	3	239
3.71425	2	5	3	489
3.71469	2	5	3	489
3.71513	2	5	3	489
3.71557	2	5	3	740
3.716	2	5	3	489
3.71644	2	5	3	489
3.71688	2	5	3	489
3.71732	2	5	3	740
3.71775	2	5	3	489
3.71794	2	7	3	239
3.71819	2	5	3	94
3.71838	2	7	3	489
3.71882	2	7	3	489
3.71925	2	7	3	489
3.71969	2	7	3	740
3.72013	2	7	3	487
3.72057	2	7	3	489
3.721	2	7	3	489
3.72144	2	7	3	740
3.72188	2	7	3	489
3.72232	2	7	3	489
3.72275	2	7	3	489
3.72319	2	7	3	740
3.72363	2	7	3	489
3.72407	2	7	3	489
3.7245	2	7	3	489
3.72494	2	7	3	740
3.72538	2	7	3	489
3.72582	2	7	3	489
3.72625	2	7	3	489
3.72669	2	7	3	740
3.72713	2	7	3	489
3.72763	2	7	3	489
3.72807	2	7	3	740
3.7285	2	7	3	489
3.72894	2	7	3	489
3.72938	2	7	3	733
3.72975	2	7	3	223
3.73019	2	7	3	223
3.73057	2	7	3	223
3.73107	2	7	3	239
3.7315	2	7	3	97
3.73163	2	1	3	223
3.732	2	1	3	223
3.73238	2	1	3	223
3.73288	2	1	3	239
3.73332	2	1	3	239
3.73375	2	1	3	239
3.73419	2	1	3	239
3.73463	2	1	3	239
3.73507	2	1	3	239
3.7355	2	1	3	239
3.73594	2	1	3	239
3.73638	2	1	3	239
3.73682	2	1	3	239
3.73725	2	1	3	239
3.73769	2	1	3	239
3.73813	2	1	3	239
3.73857	2	1	3	239
3.739	2	1	3	239
3.73944	2	1	3	239
3.73988	2	1	3	239
3.74038	2	1	3	239
3.74082	2	1	3	239
3.74125	2	1	3	239
3.74169	2	1	3	239
3.74213	2	1	3	239
3.74257	2	1	3	239
3.743	2	1	3	239
3.74344	2	1	3	239
3.74388	2	1	3	239
3.74432	2	1	3	239
3.74475	2	1	3	239
3.74519	2	1	3	239
3.74563	2	1	3	239
3.74607	2	1	3	740
3.74644	2	5	3	239
3.7465	2	1	3	219
3.74688	2	5	3	740
3.74732	2	5	3	489
3.74775	2	5	3	489
3.74819	2	5	3	489
3.74863	2	5	3	489
3.74907	2	5	3	489
3.7495	2	5	3	489
3.74994	2	5	3	489
3.75025	2	7	3	239
3.75038	2	5	3	132
3.75069	2	7	3	239
3.75113	2	7	3	239
3.75157	2	7	3	239
3.752	2	7	3	239
3.75244	2	7	3	239
3.75288	2	7	3	239
3.75332	2	7	3	239
3.75375	2	7	3	239
3.75419	2	7	3	239
3.75463	2	7	3	239
3.75507	2	7	3	239
3.7555	2	7	3	239
3.75594	2	7	3	239
3.75638	2	7	3	239
3.75682	2	7	3	239
3.75725	2	7	3	239
3.75769	2	7	3	239
3.75813	2	7	3	239
3.75857	2	7	3	239
3.759	2	7	3	239
3.75944	2	7	3	239
3.75988	2	7	3	239
3.76032	2	7	3	239
3.76075	2	7	3	239
3.76119	2	7	3	239
3.76163	2	7	3	239
3.76207	2	7	3	239
3.76238	2	1	3	239
3.7625	2	7	3	82
3.76282	2	1	3	489
3.76325	2	1	3	489
3.76369	2	1	3	740
3.76413	2	1	3	489
3.76457	2	1	3	487
3.765	2	1	3	489
3.76544	2	1	3	740
3.76588	2	1	3	237
3.76632	2	1	3	740
3.76675	2	1	3	489
3.76719	2	1	3	489
3.76763	2	1	3	740
3.76807	2	1	3	489
3.7685	2	1	3	489
3.76894	2	1	3	740
3.76938	2	1	3	489
3.76982	2	1	3	489
3.77025	2	1	3	489
3.77069	2	1	3	740
3.77113	2	1	3	489
3.77157	2	1	3	489
3.772	2	1	3	489
3.77244	2	1	3	740
3.77288	2	1	3	489
3.77332	2	1	3	489
3.77375	2	1	3	740
3.77419	2	1	3	239
3.77463	2	1	3	740
3.77507	2	1	3	489
3.7755	2	1	3	489
3.77594	2	1	3	738
3.77638	2	1	3	489
3.77682	2	1	3	729
3.77713	2	5	3	239
3.77757	2	5	3	239
3.778	2	5	3	239
3.77844	2	5	3	239
3.77888	2	5	3	239
3.77932	2	5	3	239
3.77975	2	5	3	239
3.78019	2	5	3	239
3.78063	2	5	3	239
3.78107	2	5	3	239
3.7815	2	5	3	239
3.78194	2	5	3	239
3.78238	2	5	3	239
3.78282	2	5	3	239
3.78325	2	5	3	239
3.78369	2	5	3	239
3.78413	2	5	3	239
3.78457	2	5	3	239
3.785	2	5	3	239
3.78544	2	5	3	239
3.78588	2	5	3	239
3.78632	2	5	3	239
3.78675	2	5	3	239
3.78719	2	5	3	239
3.78763	2	5	3	239
3.78807	2	5	3	239
3.7885	2	5	3	239
3.78894	2	5	3	239
3.789	2	7	3	223
3.78938	2	5	3	376
3.7895	2	7	3	239
3.78994	2	7	3	239
3.79038	2	7	3	239
3.79082	2	7	3	239
3.79125	2	7	3	239
3.79169	2	7	3	239
3.79213	2	7	3	239
3.79263	2	7	3	239
3.79307	2	7	3	239
3.7935	2	7	3	239
3.79394	2	7	3	239
3.79438	2	7	3	239
3.79482	2	7	3	239
3.79525	2	7	3	239
3.79569	2	7	3	239
3.79613	2	7	3	239
3.79657	2	7	3	239
3.797	2	7	3	239
3.79744	2	7	3	239
3.79788	2	7	3	239
3.79832	2	7	3	239
3.79875	2	7	3	239
3.79919	2	7	3	239
3.79963	2	7	3	239
3.80007	2	7	3	239
3.8005	2	7	3	239
3.80094	2	7	3	239
3.80107	2	1	3	191
3.80138	2	7	3	152
3.8015	2	1	3	239
3.80194	2	1	3	489
3.80238	2	1	3	738
3.80282	2	1	3	489
3.80325	2	1	3	489
3.80369	2	1	3	488
3.80413	2	1	3	740
3.80457	2	1	3	489
3.805	2	1	3	489
3.80544	2	1	3	489
3.80588	2	1	3	740
3.80632	2	1	3	489
3.80675	2	1	3	489
3.80719	2	1	3	489
3.80763	2	1	3	740
3.80807	2	1	3	489
3.8085	2	1	3	489
3.80894	2	1	3	489
3.80938	2	1	3	740
3.80982	2	1	3	489
3.81019	2	3	3	56
3.81025	2	1	3	489
3.81069	2	1	3	473
3.81107	2	1	3	223
3.8115	2	1	3	167
3.81407	2	7	3	223
3.8145	2	5	3	223
3.81494	2	5	3	223
3.81519	2	7	3	112
3.8155	2	5	3	112
3.81563	2	7	3	112
3.81588	2	5	3	223
3.81632	2	5	3	223
3.81682	2	5	3	239
3.81725	2	5	3	239
3.81769	2	5	3	239
3.81813	2	5	3	239
3.81857	2	5	3	239
3.819	2	5	3	239
3.81944	2	5	3	239
3.81988	2	5	3	239
3.82025	2	7	3	112
3.82032	2	5	3	159
3.82063	2	7	3	112
3.82069	2	5	3	112
3.82107	2	5	3	223
3.8215	2	5	3	223
3.82188	2	5	3	223
3.82225	2	5	3	223
3.82275	2	5	3	167
3.82294	2	7	3	223
3.82338	2	7	3	223
3.82375	2	7	3	223
3.82425	2	7	3	239
3.82469	2	7	3	239
3.82513	2	7	3	239
3.82557	2	7	3	239
3.826	2	7	3	239
3.82644	2	7	3	239
3.82688	2	7	3	239
3.82732	2	7	3	239
3.82775	2	7	3	239
3.82819	2	7	3	239
3.82863	2	7	3	239
3.82907	2	7	3	239
3.8295	2	7	3	239
3.82994	2	7	3	239
3.83038	2	7	3	239
3.83082	2	7	3	239
3.83125	2	7	3	239
3.83169	2	7	3	239
3.83213	2	7	3	239
3.83263	2	7	3	239
3.83307	2	7	3	239
3.8335	2	7	3	239
3.83382	2	1	3	56
3.83394	2	7	3	228
3.83425	2	1	3	223
3.83463	2	1	3	223
3.835	2	1	3	223
3.8355	2	1	3	239
3.83594	2	1	3	239
3.83638	2	1	3	239
3.83682	2	1	3	239
3.83725	2	1	3	239
3.83769	2	1	3	239
3.83813	2	1	3	239
3.83857	2	1	3	239
3.839	2	1	3	239
3.83944	2	1	3	239
3.83988	2	1	3	239
3.84038	2	1	3	239
3.84082	2	1	3	239
3.84125	2	1	3	239
3.84169	2	1	3	239
3.84213	2	1	3	239
3.84257	2	1	3	239
3.843	2	1	3	239
3.84344	2	1	3	239
3.84388	2	1	3	239
3.84432	2	1	3	239
3.84457	2	7	3	223
3.84475	2	1	3	77
3.84507	2	7	3	239
3.8455	2	7	3	239
3.84594	2	7	3	26
3.848	2	7	3	223
3.84844	2	7	3	223
3.84882	2	7	3	223
3.84932	2	7	3	223
3.84975	2	7	3	223
3.85019	2	7	3	223
3.85063	2	7	3	223
3.851	2	7	3	223
3.8515	2	7	3	239
3.85194	2	7	3	239
3.85238	2	7	3	239
3.85282	2	7	3	233
3.85325	2	7	3	239
3.85369	2	7	3	239
3.85413	2	7	3	239
3.85457	2	7	3	233
3.855	2	7	3	239
3.85544	2	7	3	239
3.85588	2	7	3	239
3.85632	2	7	3	239
3.85675	2	7	3	239
3.85719	2	7	3	239
3.85763	2	7	3	239
3.85807	2	7	3	229
3.85844	2	7	3	223
3.85888	2	7	3	167
3.85894	2	1	3	56
3.85925	2	7	3	167
3.85957	2	1	3	223
3.86007	2	1	3	239
3.8605	2	1	3	239
3.86094	2	1	3	239
3.86138	2	1	3	239
3.86182	2	1	3	239
3.86225	2	1	3	239
3.86269	2	1	3	239
3.86313	2	1	3	239
3.86357	2	1	3	239
3.864	2	1	3	239
3.86444	2	1	3	239
3.86488	2	1	3	239
3.86538	2	1	3	239
3.86582	2	1	3	239
3.86625	2	1	3	239
3.86669	2	1	3	239
3.86713	2	1	3	239
3.86757	2	1	3	239
3.868	2	1	3	239
3.86844	2	1	3	239
3.86888	2	1	3	239
3.86932	2	1	3	239
3.86975	2	1	3	173
3.86988	2	7	3	223
3.87025	2	1	3	112
3.87044	2	7	3	223
3.87094	2	7	3	239
3.87138	2	7	3	41
3.873	2	7	3	223
3.87344	2	7	3	223
3.87388	2	7	3	223
3.87432	2	7	3	223
3.87475	2	7	3	223
3.87519	2	7	3	223
3.87563	2	7	3	223
3.87613	2	7	3	223
3.8765	2	7	3	223
3.87694	2	7	3	223
3.87738	2	7	3	223
3.87782	2	7	3	223
3.87825	2	7	3	223
3.87863	2	7	3	223
3.87907	2	7	3	223
3.87944	2	7	3	223
3.87988	2	7	3	223
3.88025	2	7	3	223
3.88069	2	7	3	223
3.88107	2	7	3	167
3.8815	2	7	3	239
3.88194	2	7	3	239
3.88238	2	7	3	239
3.88282	2	7	3	233
3.88325	2	7	3	239
3.88369	2	7	3	239
3.88413	2	7	3	193
3.88432	2	1	3	56
3.88457	2	7	3	112
3.88469	2	1	3	223
3.88507	2	1	3	223
3.8855	2	1	3	223
3.88594	2	1	3	223
3.88638	2	1	3	223
3.88682	2	1	3	223
3.88719	2	1	3	223
3.88757	2	1	3	223
3.888	2	1	3	223
3.88844	2	1	3	223
3.88888	2	1	3	223
3.88925	2	1	3	223
3.88969	2	1	3	223
3.89007	2	1	3	223
3.89057	2	1	3	223
3.891	2	1	3	223
3.89144	2	1	3	239
3.89188	2	1	3	239
3.89232	2	1	3	239
3.89275	2	1	3	239
3.89319	2	1	3	239
3.89363	2	1	3	239
3.89407	2	1	3	239
3.8945	2	1	3	239
3.89494	2	1	3	215
3.89513	2	7	3	223
3.89569	2	1	3	112
3.89575	2	7	3	223
3.89619	2	7	3	223
3.89657	2	7	3	56
3.898	2	7	3	223
3.89844	2	7	3	223
3.89882	2	7	3	223
3.89925	2	7	3	223
3.89969	2	7	3	223
3.90013	2	7	3	223
3.90057	2	7	3	223
3.901	2	7	3	167
3.90138	2	7	3	223
3.90182	2	7	3	223
3.90219	2	7	3	223
3.90263	2	7	3	223
3.90307	2	7	3	223
3.9035	2	7	3	223
3.90394	2	7	3	223
3.90432	2	7	3	223
3.90475	2	7	3	223
3.90513	2	7	3	223
3.90557	2	7	3	223
3.90594	2	7	3	223
3.90638	2	7	3	167
3.90675	2	7	3	223
3.90719	2	7	3	223
3.90763	2	7	3	223
3.90807	2	7	3	223
3.9085	2	7	3	223
3.90888	2	7	3	223
3.90932	2	7	3	167
3.90957	2	1	3	112
3.90969	2	7	3	112
3.91007	2	1	3	239
3.9105	2	1	3	239
3.91094	2	1	3	239
3.91138	2	1	3	150
3.91682	2	3	3	56
3.92019	2	7	3	223
3.92082	2	7	3	223
3.92125	2	7	3	223
3.92163	2	7	3	56
3.92307	2	7	3	223
3.9235	2	7	3	223
3.92388	2	7	3	223
3.92432	2	7	3	223
3.92475	2	7	3	223
3.92519	2	7	3	223
3.92563	2	7	3	223
3.92607	2	7	3	167
3.92644	2	7	3	223
3.92688	2	7	3	223
3.92725	2	7	3	223
3.92769	2	7	3	223
3.92813	2	7	3	223
3.92857	2	7	3	223
3.929	2	7	3	223
3.92938	2	7	3	223
3.92982	2	7	3	223
3.93019	2	7	3	223
3.93063	2	7	3	223
3.931	2	7	3	223
3.93144	2	7	3	167
3.93182	2	7	3	223
3.93225	2	7	3	223
3.93269	2	7	3	223
3.93307	2	7	3	223
3.9335	2	7	3	223
3.934	2	7	3	239
3.93444	2	7	3	208
3.93488	2	7	3	56
3.93644	2	1	3	223
3.93688	2	1	3	223
3.93725	2	1	3	223
3.93769	2	1	3	223
3.93807	2	1	3	223
3.93844	2	1	3	223
3.93888	2	1	3	223
3.93925	2	1	3	223
3.93975	2	1	3	239
3.94019	2	1	3	239
3.94063	2	1	3	239
3.94107	2	1	3	239
3.9415	2	1	3	239
3.94194	2	1	3	239
3.94238	2	1	3	239
3.94282	2	1	3	239
3.94325	2	1	3	239
3.94369	2	1	3	239
3.94413	2	1	3	239
3.94457	2	1	3	239
3.945	2	1	3	239
3.94544	2	1	3	239
3.94588	2	1	3	239
3.94632	2	1	3	239
3.94675	2	1	3	239
3.947	2	7	3	223
3.94719	2	1	3	25
3.94744	2	7	3	223
3.94782	2	7	3	223
3.94825	2	7	3	223
3.94863	2	7	3	223
3.94913	2	7	3	239
3.94957	2	7	3	239
3.95	2	7	3	239
3.95044	2	7	3	239
3.95088	2	7	3	239
3.95132	2	7	3	239
3.95175	2	7	3	239
3.95219	2	7	3	239
3.95263	2	7	3	239
3.95307	2	7	3	239
3.9535	2	7	3	239
3.95394	2	7	3	225
3.95432	2	7	3	223
3.95469	2	7	3	223
3.95513	2	7	3	223
3.9555	2	7	3	223
3.95594	2	7	3	223
3.95632	2	7	3	223
3.95682	2	7	3	223
3.95725	2	7	3	223
3.95769	2	7	3	223
3.95813	2	7	3	223
3.9585	2	7	3	223
3.959	2	7	3	223
3.95944	2	7	3	223
3.95988	2	7	3	56
3.96144	2	1	3	223
3.96188	2	1	3	223
3.96232	2	1	3	223
3.96269	2	1	3	223
3.96313	2	1	3	223
3.9635	2	1	3	223
3.96394	2	1	3	223
3.96432	2	1	3	223
3.96475	2	1	3	223
3.96519	2	1	3	223
3.96569	2	1	3	223
3.96607	2	1	3	223
3.9665	2	1	3	223
3.96688	2	1	3	223
3.96732	2	1	3	223
3.96769	2	1	3	223
3.96807	2	1	3	223
3.9685	2	1	3	223
3.96888	2	1	3	223
3.96938	2	1	3	239
3.96982	2	1	3	239
3.97025	2	1	3	239
3.97069	2	1	3	239
3.97113	2	1	3	239
3.97157	2	1	3	239
3.972	2	1	3	189
3.97219	2	7	3	223
3.97263	2	7	3	167
3.97269	2	1	3	56
3.973	2	7	3	223
3.97338	2	7	3	223
3.97382	2	7	3	223
3.97419	2	7	3	223
3.97469	2	7	3	239
3.97513	2	7	3	239
3.97557	2	7	3	239
3.976	2	7	3	239
3.97644	2	7	3	239
3.97688	2	7	3	239
3.97732	2	7	3	239
3.97775	2	7	3	239
3.97819	2	7	3	239
