% start(s)	end(s)	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay(s)	stdDev(s)	min(s)	max(s)	PduSize	stdDev	min	max
0	0.25	2	1	8	3	121925	66325044	121923	66323956	0.000242859	4.13056e-07	0.000242855	0.000283031	543.982	8.27684	81	2244	
0	0.25	2	2	7	3	10248	7369964	10248	7369964	0.000244861	4.01851e-06	0.000233927	0.000283031	719.161	245.989	4	1184	
0	0.25	2	3	6	3	2473	1796040	2473	1796040	0.000244972	3.91836e-06	0.000233927	0.000283031	726.26	250.079	4	1184	
0	0.25	2	4	5	3	1875	1360671	1875	1360671	0.000244988	3.8856e-06	0.000233927	0.000256247	725.691	250.397	4	1184	
0	0.25	2	5	4	3	451	30877	451	30877	0.000240767	6.85864e-06	0.000233927	0.000260711	68.4634	9.08383	5	72	
0	0.25	2	6	3	3	302	57143	302	57143	0.000241495	6.96127e-06	0.000233927	0.000269639	189.215	54.8229	3	489	
0	0.25	2	7	2	3	1866	242914	1866	242914	0.000240362	6.95883e-06	0.000233927	0.000283031	130.179	66.7012	3	390	
0	0.25	2	8	1	3	7437	5332569	7437	5332569	0.000245034	4.29643e-06	0.000233927	0.000283031	717.032	245.756	4	1184	
