% start(s)	end(s)	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay(s)	stdDev(s)	min(s)	max(s)	PduSize	stdDev	min	max
0	0.25	2	1	8	3	46440	25170480	46439	25169938	0.000284893	1.97682e-05	0.000251787	0.000682855	542	0	542	542	
0	0.25	2	2	7	3	2131	1251718	2131	1251718	0.000291808	2.26363e-05	0.00025194	0.000672023	587.385	19.3526	54	590	
0	0.25	2	3	6	3	1973	1162626	1973	1162626	0.000292251	2.29996e-05	0.000263967	0.000668647	589.268	17.2529	54	590	
0	0.25	2	4	5	3	1340	789532	1335	786582	0.000292049	2.29423e-05	0.000253047	0.000649503	589.2	20.6612	54	590	
0	0.25	2	5	4	3	136	9495	136	9495	0.00028676	1.89204e-05	0.000257491	0.000412231	69.8162	2.14373	45	70	
0	0.25	2	6	3	3	61	11596	61	11596	0.000291756	2.90856e-05	0.000263155	0.000476471	190.098	47.257	54	288	
0	0.25	2	7	2	3	356	46600	356	46600	0.000287772	2.13424e-05	0.000256951	0.000560563	130.899	66.8396	70	280	
0	0.25	2	8	1	3	419	245573	419	245573	0.000292023	2.65833e-05	0.00026398	0.000634547	586.093	41.2712	54	590	
