time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.909274	2	1	3	590	0.000335053
0.909274	2	1	3	590	0.000284653
0.909314	2	1	3	590	0.000274433
0.909377	2	1	3	590	0.000286533
0.909439	2	1	3	590	0.000298633
0.909524	2	1	3	590	0.000333053
0.909524	2	1	3	590	0.000282653
0.909564	2	1	3	590	0.000272433
0.909627	2	1	3	590	0.000284533
0.909689	2	1	3	590	0.000296633
0.909774	2	1	3	590	0.000331053
0.909774	2	1	3	590	0.000280653
0.909814	2	1	3	590	0.000270433
0.909877	2	1	3	590	0.000282533
0.909939	2	1	3	590	0.000294633
0.910024	2	1	3	590	0.000329053
0.910024	2	1	3	590	0.000278653
0.993752	2	1	3	590	0.000296233
0.993837	2	1	3	590	0.000330653
0.993837	2	1	3	590	0.000280253
0.993877	2	1	3	590	0.000270033
0.994189	2	1	3	590	0.000296233
0.994274	2	1	3	590	0.000330653
0.994274	2	1	3	590	0.000280253
0.994314	2	1	3	590	0.000270033
0.994377	2	1	3	590	0.000282133
0.994439	2	1	3	590	0.000294233
0.994524	2	1	3	590	0.000328653
0.994524	2	1	3	590	0.000278253
0.994627	2	1	3	590	0.000296233
0.994712	2	1	3	590	0.000330653
0.994712	2	1	3	590	0.000280253
0.994752	2	1	3	590	0.000270033
0.994814	2	1	3	590	0.000282133
0.994877	2	1	3	590	0.000294233
0.994962	2	1	3	590	0.000328653
0.994962	2	1	3	590	0.000278253
0.995002	2	1	3	590	0.000268033
0.995064	2	1	3	590	0.000280133
0.995127	2	1	3	590	0.000292233
0.995212	2	1	3	590	0.000326653
0.995212	2	1	3	590	0.000276253
0.995252	2	1	3	590	0.000266033
0.995314	2	1	3	590	0.000278133
0.995377	2	1	3	590	0.000290233
0.995462	2	1	3	590	0.000324653
0.995462	2	1	3	590	0.000274253
0.995502	2	1	3	590	0.000264033
0.995564	2	1	3	590	0.000276133
0.995627	2	1	3	590	0.000288233
0.995689	2	1	3	590	0.000300333
0.995774	2	1	3	590	0.000334753
0.995774	2	1	3	590	0.000284353
0.995814	2	1	3	590	0.000274133
0.995877	2	1	3	590	0.000286233
0.995939	2	1	3	590	0.000298333
0.996024	2	1	3	590	0.000332753
0.996024	2	1	3	590	0.000282353
0.996064	2	1	3	590	0.000272133
0.996127	2	1	3	590	0.000284233
0.996189	2	1	3	590	0.000296333
0.996274	2	1	3	590	0.000330753
0.996274	2	1	3	590	0.000280353
0.996314	2	1	3	590	0.000270133
0.996377	2	1	3	590	0.000282233
0.996439	2	1	3	590	0.000294333
0.996524	2	1	3	590	0.000328753
0.996524	2	1	3	590	0.000278353
0.996564	2	1	3	590	0.000268133
0.996627	2	1	3	590	0.000280233
0.996689	2	1	3	590	0.000292333
0.996774	2	1	3	590	0.000326753
0.996774	2	1	3	590	0.000276353
0.996814	2	1	3	590	0.000266133
0.996877	2	1	3	590	0.000278233
0.996939	2	1	3	590	0.000290333
0.997024	2	1	3	590	0.000324753
0.997024	2	1	3	590	0.000274353
0.997064	2	1	3	590	0.000264133
0.997127	2	1	3	590	0.000276233
0.997189	2	1	3	590	0.000288333
0.997252	2	1	3	590	0.000300433
0.997337	2	1	3	590	0.000334853
0.997337	2	1	3	590	0.000284453
0.997377	2	1	3	590	0.000274233
0.997439	2	1	3	590	0.000286333
0.997502	2	1	3	590	0.000298433
0.997587	2	1	3	590	0.000332853
0.997587	2	1	3	590	0.000282453
0.997627	2	1	3	590	0.000272233
0.997689	2	1	3	590	0.000284333
0.997752	2	1	3	590	0.000296433
0.997837	2	1	3	590	0.000330853
0.997837	2	1	3	590	0.000280453
0.997877	2	1	3	590	0.000270233
0.997939	2	1	3	590	0.000282333
0.998002	2	1	3	590	0.000294433
0.998087	2	1	3	590	0.000328853
0.998087	2	1	3	590	0.000278453
0.998127	2	1	3	590	0.000268233
0.998189	2	1	3	590	0.000280333
0.998252	2	1	3	590	0.000292433
0.998337	2	1	3	590	0.000326853
0.998337	2	1	3	590	0.000276453
0.998377	2	1	3	590	0.000266233
0.998439	2	1	3	590	0.000278333
0.998502	2	1	3	590	0.000290433
0.998587	2	1	3	590	0.000324853
0.998587	2	1	3	590	0.000274453
0.998627	2	1	3	590	0.000264233
0.998689	2	1	3	590	0.000276333
0.998752	2	1	3	590	0.000288433
0.998814	2	1	3	590	0.000300533
0.998899	2	1	3	590	0.000334953
0.998899	2	1	3	590	0.000284553
0.998939	2	1	3	590	0.000274333
0.999002	2	1	3	590	0.000286433
0.999064	2	1	3	590	0.000298533
0.999149	2	1	3	590	0.000332953
0.999149	2	1	3	590	0.000282553
0.999189	2	1	3	590	0.000272333
0.999252	2	1	3	590	0.000284433
0.999337	2	1	3	518	0.000324613
0.999337	2	1	3	590	0.000274213
0.999377	2	1	3	590	0.000263993
0.999439	2	1	3	590	0.000276093
0.999497	2	1	3	446	0.000295249
0.999587	2	1	3	590	0.000334133
0.999587	2	1	3	590	0.000283733
0.999627	2	1	3	590	0.000273513
0.999685	2	1	3	446	0.000292669
1.00063	2	1	3	590	0.000295589
1.00071	2	1	3	590	0.000330009
1.00071	2	1	3	590	0.000279609
1.00075	2	1	3	446	0.000276445
1.00219	2	1	3	590	0.000258089
1.00225	2	1	3	590	0.000270189
1.00231	2	1	3	590	0.000282289
1.00237	2	1	3	446	0.000301445
1.00381	2	1	3	590	0.000283089
1.00388	2	1	3	590	0.000295189
1.00396	2	1	3	590	0.000325145
1.00396	2	1	3	446	0.000286265
1.00546	2	1	3	590	0.000330409
1.00546	2	1	3	590	0.000280009
1.0055	2	1	3	590	0.000269789
1.00556	2	1	3	446	0.000288945
1.007	2	1	3	590	0.000270589
1.00706	2	1	3	590	0.000282689
1.00714	2	1	3	590	0.000312645
1.00714	2	1	3	446	0.000273765
1.00863	2	1	3	590	0.000295589
1.00871	2	1	3	590	0.000330009
1.00871	2	1	3	590	0.000279609
1.00875	2	1	3	446	0.000276445
1.01019	2	1	3	590	0.000258089
1.01025	2	1	3	590	0.000270189
1.01031	2	1	3	590	0.000282289
1.01037	2	1	3	446	0.000301445
1.01181	2	1	3	590	0.000283089
1.01188	2	1	3	590	0.000295189
1.01196	2	1	3	590	0.000325145
1.01196	2	1	3	446	0.000286265
1.01346	2	1	3	590	0.000330409
1.01346	2	1	3	590	0.000280009
1.0135	2	1	3	590	0.000269789
1.01356	2	1	3	446	0.000288945
1.015	2	1	3	590	0.000270589
1.01506	2	1	3	590	0.000282689
1.01514	2	1	3	590	0.000312645
1.01514	2	1	3	446	0.000273765
1.01663	2	1	3	590	0.000295589
1.01671	2	1	3	590	0.000330009
1.01671	2	1	3	590	0.000279609
1.01675	2	1	3	446	0.000276445
1.01819	2	1	3	590	0.000258089
1.01825	2	1	3	590	0.000270189
1.01831	2	1	3	590	0.000282289
1.01837	2	1	3	446	0.000301445
1.01981	2	1	3	590	0.000283089
1.01988	2	1	3	590	0.000295189
1.01996	2	1	3	590	0.000325145
1.01996	2	1	3	446	0.000286265
1.02146	2	1	3	590	0.000330409
1.02146	2	1	3	590	0.000280009
1.0215	2	1	3	590	0.000269789
1.02156	2	1	3	446	0.000288945
1.023	2	1	3	590	0.000270589
1.02306	2	1	3	590	0.000282689
1.02314	2	1	3	590	0.000312645
1.02314	2	1	3	446	0.000273765
1.02463	2	1	3	590	0.000295589
1.02471	2	1	3	590	0.000330009
1.02471	2	1	3	590	0.000279609
1.02475	2	1	3	446	0.000276445
1.02619	2	1	3	590	0.000258089
1.02625	2	1	3	590	0.000270189
1.02631	2	1	3	590	0.000282289
1.02637	2	1	3	446	0.000301445
1.02781	2	1	3	590	0.000283089
1.02788	2	1	3	590	0.000295189
1.02796	2	1	3	590	0.000325145
1.02796	2	1	3	446	0.000286265
1.02946	2	1	3	590	0.000330409
1.02946	2	1	3	590	0.000280009
1.0295	2	1	3	590	0.000269789
1.02956	2	1	3	446	0.000288945
1.031	2	1	3	590	0.000270589
1.03106	2	1	3	590	0.000282689
1.03114	2	1	3	590	0.000312645
1.03114	2	1	3	446	0.000273765
1.03263	2	1	3	590	0.000295589
1.03271	2	1	3	590	0.000330009
1.03271	2	1	3	590	0.000279609
1.03275	2	1	3	446	0.000276445
1.03419	2	1	3	590	0.000258089
1.03425	2	1	3	590	0.000270189
1.03431	2	1	3	590	0.000282289
1.03437	2	1	3	446	0.000301445
1.03581	2	1	3	590	0.000283089
1.03588	2	1	3	590	0.000295189
1.03596	2	1	3	590	0.000325145
1.03596	2	1	3	446	0.000286265
1.03746	2	1	3	590	0.000330409
1.03746	2	1	3	590	0.000280009
1.0375	2	1	3	590	0.000269789
1.03756	2	1	3	446	0.000288945
1.039	2	1	3	590	0.000270589
1.03906	2	1	3	590	0.000282689
1.03914	2	1	3	590	0.000312645
1.03914	2	1	3	446	0.000273765
1.04063	2	1	3	590	0.000295589
1.04071	2	1	3	590	0.000330009
1.04071	2	1	3	590	0.000279609
1.04075	2	1	3	446	0.000276445
1.04219	2	1	3	590	0.000258089
1.04225	2	1	3	590	0.000270189
1.04231	2	1	3	590	0.000282289
1.04237	2	1	3	446	0.000301445
1.04381	2	1	3	590	0.000283089
1.04388	2	1	3	590	0.000295189
1.04396	2	1	3	590	0.000325145
1.04396	2	1	3	446	0.000286265
1.04546	2	1	3	590	0.000330409
1.04546	2	1	3	590	0.000280009
1.0455	2	1	3	590	0.000269789
1.04556	2	1	3	446	0.000288945
1.047	2	1	3	590	0.000270589
1.04706	2	1	3	590	0.000282689
1.04714	2	1	3	590	0.000312645
1.04714	2	1	3	446	0.000273765
1.04863	2	1	3	590	0.000295589
1.04871	2	1	3	590	0.000330009
1.04871	2	1	3	590	0.000279609
1.04875	2	1	3	446	0.000276445
1.05019	2	1	3	590	0.000258089
1.05025	2	1	3	590	0.000270189
1.05031	2	1	3	590	0.000282289
1.05037	2	1	3	446	0.000301445
1.05181	2	1	3	590	0.000283089
1.05188	2	1	3	590	0.000295189
1.05196	2	1	3	590	0.000325145
1.05196	2	1	3	446	0.000286265
1.05346	2	1	3	590	0.000330409
1.05346	2	1	3	590	0.000280009
1.0535	2	1	3	590	0.000269789
1.05356	2	1	3	446	0.000288945
1.055	2	1	3	590	0.000270589
1.05506	2	1	3	590	0.000282689
1.05514	2	1	3	590	0.000312645
1.05514	2	1	3	446	0.000273765
1.08546	2	1	3	590	0.000330409
1.08546	2	1	3	590	0.000280009
1.0855	2	1	3	590	0.000269789
1.08556	2	1	3	446	0.000288945
1.087	2	1	3	590	0.000270589
1.08706	2	1	3	590	0.000282689
1.08714	2	1	3	590	0.000312645
1.08714	2	1	3	446	0.000273765
1.08863	2	1	3	590	0.000295589
1.08871	2	1	3	590	0.000330009
1.08871	2	1	3	590	0.000279609
1.08875	2	1	3	446	0.000276445
1.09019	2	1	3	590	0.000258089
1.09025	2	1	3	590	0.000270189
1.09031	2	1	3	590	0.000282289
1.09037	2	1	3	446	0.000301445
1.09181	2	1	3	590	0.000283089
1.09188	2	1	3	590	0.000295189
1.09196	2	1	3	590	0.000325145
1.09196	2	1	3	446	0.000286265
1.09346	2	1	3	590	0.000330409
1.09346	2	1	3	590	0.000280009
1.0935	2	1	3	590	0.000269789
1.09356	2	1	3	446	0.000288945
1.095	2	1	3	590	0.000270589
1.09506	2	1	3	590	0.000282689
1.09514	2	1	3	590	0.000312645
1.09514	2	1	3	446	0.000273765
1.09663	2	1	3	590	0.000295589
1.09671	2	1	3	590	0.000330009
1.09671	2	1	3	590	0.000279609
1.09675	2	1	3	446	0.000276445
1.09819	2	1	3	590	0.000258089
1.09825	2	1	3	590	0.000270189
1.09831	2	1	3	590	0.000282289
1.09837	2	1	3	446	0.000301445
1.09981	2	1	3	590	0.000283089
1.09988	2	1	3	590	0.000295189
1.09996	2	1	3	590	0.000325145
1.09996	2	1	3	446	0.000286265
1.10146	2	1	3	590	0.000330409
1.10146	2	1	3	590	0.000280009
1.1015	2	1	3	590	0.000269789
1.10156	2	1	3	446	0.000288945
1.103	2	1	3	590	0.000270589
1.10306	2	1	3	590	0.000282689
1.10314	2	1	3	590	0.000312645
1.10314	2	1	3	446	0.000273765
1.10463	2	1	3	590	0.000295589
1.10471	2	1	3	590	0.000330009
1.10471	2	1	3	590	0.000279609
1.10475	2	1	3	446	0.000276445
1.10619	2	1	3	590	0.000258089
1.10625	2	1	3	590	0.000270189
1.10631	2	1	3	590	0.000282289
1.10637	2	1	3	446	0.000301445
1.10781	2	1	3	590	0.000283089
1.10788	2	1	3	590	0.000295189
1.10796	2	1	3	590	0.000325145
1.10796	2	1	3	446	0.000286265
1.10946	2	1	3	590	0.000330409
1.10946	2	1	3	590	0.000280009
1.1095	2	1	3	590	0.000269789
1.10956	2	1	3	446	0.000288945
1.111	2	1	3	590	0.000270589
1.11106	2	1	3	590	0.000282689
1.11114	2	1	3	590	0.000312645
1.11114	2	1	3	446	0.000273765
1.11263	2	1	3	590	0.000295589
1.11271	2	1	3	590	0.000330009
1.11271	2	1	3	590	0.000279609
1.11275	2	1	3	446	0.000276445
1.11419	2	1	3	590	0.000258089
1.11425	2	1	3	590	0.000270189
1.11431	2	1	3	590	0.000282289
1.11437	2	1	3	446	0.000301445
1.11581	2	1	3	590	0.000283089
1.11588	2	1	3	590	0.000295189
1.11596	2	1	3	590	0.000325145
1.11596	2	1	3	446	0.000286265
1.11746	2	1	3	590	0.000330409
1.11746	2	1	3	590	0.000280009
1.1175	2	1	3	590	0.000269789
1.11756	2	1	3	446	0.000288945
1.119	2	1	3	590	0.000270589
1.11906	2	1	3	590	0.000282689
1.11914	2	1	3	590	0.000312645
1.11914	2	1	3	446	0.000273765
1.12063	2	1	3	590	0.000295589
1.12071	2	1	3	590	0.000330009
1.12071	2	1	3	590	0.000279609
1.12075	2	1	3	446	0.000276445
1.12219	2	1	3	590	0.000258089
1.12225	2	1	3	590	0.000270189
1.12231	2	1	3	590	0.000282289
1.12237	2	1	3	446	0.000301445
1.12381	2	1	3	590	0.000283089
1.12388	2	1	3	590	0.000295189
1.12396	2	1	3	590	0.000325145
1.12396	2	1	3	446	0.000286265
1.12546	2	1	3	590	0.000330409
1.12546	2	1	3	590	0.000280009
1.1255	2	1	3	590	0.000269789
1.12556	2	1	3	446	0.000288945
1.127	2	1	3	590	0.000270589
1.12706	2	1	3	590	0.000282689
1.12714	2	1	3	590	0.000312645
1.12714	2	1	3	446	0.000273765
1.12863	2	1	3	590	0.000295589
1.12871	2	1	3	590	0.000330009
1.12871	2	1	3	590	0.000279609
1.12875	2	1	3	446	0.000276445
1.13019	2	1	3	590	0.000258089
1.13025	2	1	3	590	0.000270189
1.13031	2	1	3	590	0.000282289
1.13037	2	1	3	446	0.000301445
1.13181	2	1	3	590	0.000283089
1.13188	2	1	3	590	0.000295189
1.13196	2	1	3	590	0.000325145
1.13196	2	1	3	446	0.000286265
1.13346	2	1	3	590	0.000330409
1.13346	2	1	3	590	0.000280009
1.1335	2	1	3	590	0.000269789
1.13356	2	1	3	446	0.000288945
1.135	2	1	3	590	0.000270589
1.13506	2	1	3	590	0.000282689
1.13514	2	1	3	590	0.000312645
1.13514	2	1	3	446	0.000273765
1.13663	2	1	3	590	0.000295589
1.13671	2	1	3	590	0.000330009
1.13671	2	1	3	590	0.000279609
1.13675	2	1	3	446	0.000276445
1.13819	2	1	3	590	0.000258089
1.13825	2	1	3	590	0.000270189
1.13831	2	1	3	590	0.000282289
1.13837	2	1	3	446	0.000301445
1.13981	2	1	3	590	0.000283089
1.13988	2	1	3	590	0.000295189
1.13996	2	1	3	590	0.000325145
1.13996	2	1	3	446	0.000286265
1.14146	2	1	3	590	0.000330409
1.14146	2	1	3	590	0.000280009
1.1415	2	1	3	590	0.000269789
1.14156	2	1	3	446	0.000288945
1.143	2	1	3	590	0.000270589
1.14306	2	1	3	590	0.000282689
1.14314	2	1	3	590	0.000312645
1.14314	2	1	3	446	0.000273765
1.14463	2	1	3	590	0.000295589
1.14471	2	1	3	590	0.000330009
1.14471	2	1	3	590	0.000279609
1.14475	2	1	3	446	0.000276445
1.14619	2	1	3	590	0.000258089
1.14625	2	1	3	590	0.000270189
1.14631	2	1	3	590	0.000282289
1.14637	2	1	3	446	0.000301445
1.14781	2	1	3	590	0.000283089
1.14788	2	1	3	590	0.000295189
1.14796	2	1	3	590	0.000325145
1.14796	2	1	3	446	0.000286265
1.14946	2	1	3	590	0.000330409
1.14946	2	1	3	590	0.000280009
1.1495	2	1	3	590	0.000269789
1.14956	2	1	3	446	0.000288945
1.151	2	1	3	590	0.000270589
1.15106	2	1	3	590	0.000282689
1.15114	2	1	3	590	0.000312645
1.15114	2	1	3	446	0.000273765
1.15263	2	1	3	590	0.000295589
1.15271	2	1	3	590	0.000330009
1.15271	2	1	3	590	0.000279609
1.15275	2	1	3	446	0.000276445
1.15419	2	1	3	590	0.000258089
1.15425	2	1	3	590	0.000270189
1.15431	2	1	3	590	0.000282289
1.15437	2	1	3	446	0.000301445
1.15581	2	1	3	590	0.000283089
1.15588	2	1	3	590	0.000295189
1.15596	2	1	3	590	0.000325145
1.15596	2	1	3	446	0.000286265
1.15746	2	1	3	590	0.000330409
1.15746	2	1	3	590	0.000280009
1.1575	2	1	3	590	0.000269789
1.15756	2	1	3	446	0.000288945
1.159	2	1	3	590	0.000270589
1.15906	2	1	3	590	0.000282689
1.15914	2	1	3	590	0.000312645
1.15914	2	1	3	446	0.000273765
1.16063	2	1	3	590	0.000295589
1.16071	2	1	3	590	0.000330009
1.16071	2	1	3	590	0.000279609
1.16075	2	1	3	446	0.000276445
1.16219	2	1	3	590	0.000258089
1.16225	2	1	3	590	0.000270189
1.16231	2	1	3	590	0.000282289
1.16237	2	1	3	446	0.000301445
1.16381	2	1	3	590	0.000283089
1.16388	2	1	3	590	0.000295189
1.16396	2	1	3	590	0.000325145
