time(s)	cellId	rnti	lcid	packetSize
1.24369	2	1	3	1040
1.24519	2	1	3	1184
1.24525	2	1	3	592
1.24531	2	1	3	448
1.24675	2	1	3	592
1.24681	2	1	3	592
1.24687	2	1	3	1040
1.24838	2	1	3	592
1.24844	2	1	3	1184
1.2485	2	1	3	448
1.24994	2	1	3	592
1.25	2	1	3	592
1.25006	2	1	3	592
1.25012	2	1	3	448
1.25156	2	1	3	592
1.25162	2	1	3	592
1.25169	2	1	3	1040
1.25319	2	1	3	1184
1.25325	2	1	3	592
1.25331	2	1	3	448
1.25475	2	1	3	592
1.25481	2	1	3	592
1.25487	2	1	3	1040
1.25638	2	1	3	592
1.25644	2	1	3	1184
1.2565	2	1	3	448
1.25794	2	1	3	592
1.258	2	1	3	592
1.25806	2	1	3	592
1.25812	2	1	3	448
1.25956	2	1	3	592
1.25962	2	1	3	592
1.25969	2	1	3	1040
1.26119	2	1	3	1184
1.26125	2	1	3	592
1.26131	2	1	3	448
1.26275	2	1	3	592
1.26281	2	1	3	592
1.26287	2	1	3	1040
1.26438	2	1	3	592
1.26444	2	1	3	1184
1.2645	2	1	3	448
1.26594	2	1	3	592
1.266	2	1	3	592
1.26606	2	1	3	592
1.26612	2	1	3	448
1.26756	2	1	3	592
1.26763	2	1	3	592
1.26769	2	1	3	1040
1.26919	2	1	3	1184
1.26925	2	1	3	592
1.26931	2	1	3	448
1.27075	2	1	3	592
1.27081	2	1	3	592
1.27087	2	1	3	1040
1.27238	2	1	3	592
1.27244	2	1	3	1184
1.2725	2	1	3	448
1.27394	2	1	3	592
1.274	2	1	3	592
1.27406	2	1	3	592
1.27412	2	1	3	448
1.27556	2	1	3	592
1.27563	2	1	3	592
1.27569	2	1	3	1040
1.27719	2	1	3	1184
1.27725	2	1	3	592
1.27731	2	1	3	448
1.27875	2	1	3	592
1.27881	2	1	3	592
1.27887	2	1	3	1040
1.28038	2	1	3	592
1.28044	2	1	3	1184
1.2805	2	1	3	448
1.28194	2	1	3	592
1.282	2	1	3	592
1.28206	2	1	3	592
1.28212	2	1	3	448
1.28356	2	1	3	592
1.28363	2	1	3	592
1.28369	2	1	3	1040
1.28519	2	1	3	1184
1.28525	2	1	3	592
1.28531	2	1	3	448
1.28675	2	1	3	592
1.28681	2	1	3	592
1.28687	2	1	3	1040
1.28838	2	1	3	592
1.28844	2	1	3	1184
1.2885	2	1	3	448
1.28994	2	1	3	592
1.29	2	1	3	592
1.29006	2	1	3	592
1.29012	2	1	3	448
1.29156	2	1	3	592
1.29163	2	1	3	592
1.29169	2	1	3	1040
1.29319	2	1	3	1184
1.29325	2	1	3	592
1.29331	2	1	3	448
1.29475	2	1	3	592
1.29481	2	1	3	592
1.29487	2	1	3	1040
1.29638	2	1	3	592
1.29644	2	1	3	1184
1.2965	2	1	3	448
1.29794	2	1	3	592
1.298	2	1	3	592
1.29806	2	1	3	592
1.29812	2	1	3	448
1.29956	2	1	3	592
1.29963	2	1	3	592
1.29969	2	1	3	1040
1.30119	2	1	3	1184
1.30125	2	1	3	592
1.30131	2	1	3	448
1.30275	2	1	3	592
1.30281	2	1	3	592
1.30288	2	1	3	1040
1.30438	2	1	3	592
1.30444	2	1	3	1184
1.3045	2	1	3	448
1.30594	2	1	3	592
1.306	2	1	3	592
1.30606	2	1	3	592
1.30612	2	1	3	448
1.30756	2	1	3	592
1.30763	2	1	3	592
1.30769	2	1	3	1040
1.30919	2	1	3	1184
1.30925	2	1	3	592
1.30931	2	1	3	448
1.31075	2	1	3	592
1.31081	2	1	3	592
1.31088	2	1	3	1040
1.31238	2	1	3	592
1.31244	2	1	3	1184
1.3125	2	1	3	448
1.31394	2	1	3	592
1.314	2	1	3	592
1.31406	2	1	3	592
1.31412	2	1	3	448
1.31556	2	1	3	592
1.31563	2	1	3	592
1.31569	2	1	3	1040
1.31719	2	1	3	1184
1.31725	2	1	3	592
1.31731	2	1	3	448
1.31875	2	1	3	592
1.31881	2	1	3	592
1.31888	2	1	3	1040
1.32038	2	1	3	592
1.32044	2	1	3	1184
1.3205	2	1	3	448
1.32194	2	1	3	592
1.322	2	1	3	592
1.32206	2	1	3	592
1.32212	2	1	3	448
1.32356	2	1	3	592
1.32363	2	1	3	592
1.32369	2	1	3	1040
1.32519	2	1	3	1184
1.32525	2	1	3	592
1.32531	2	1	3	448
1.32675	2	1	3	592
1.32681	2	1	3	592
1.32688	2	1	3	1040
1.32838	2	1	3	592
1.32844	2	1	3	1184
1.3285	2	1	3	448
1.32994	2	1	3	592
1.33	2	1	3	592
1.33006	2	1	3	592
1.33013	2	1	3	448
1.33156	2	1	3	592
1.33163	2	1	3	592
1.33169	2	1	3	1040
1.33319	2	1	3	1184
1.33325	2	1	3	592
1.33331	2	1	3	448
1.33475	2	1	3	592
1.33481	2	1	3	592
1.33488	2	1	3	1040
1.33638	2	1	3	592
1.33644	2	1	3	1184
1.3365	2	1	3	448
1.33794	2	1	3	592
1.338	2	1	3	592
1.33806	2	1	3	592
1.33813	2	1	3	448
1.33956	2	1	3	592
1.33963	2	1	3	592
1.33969	2	1	3	1040
1.34119	2	1	3	1184
1.34125	2	1	3	592
1.34131	2	1	3	448
1.34275	2	1	3	592
1.34281	2	1	3	592
1.34288	2	1	3	1040
1.34438	2	1	3	592
1.34444	2	1	3	1184
1.3445	2	1	3	448
1.34594	2	1	3	592
1.346	2	1	3	592
1.34606	2	1	3	592
1.34613	2	1	3	448
1.34756	2	1	3	592
1.34763	2	1	3	592
1.34769	2	1	3	1040
1.34919	2	1	3	1184
1.34925	2	1	3	592
1.34931	2	1	3	448
1.35075	2	1	3	592
1.35081	2	1	3	592
1.35088	2	1	3	1040
1.35238	2	1	3	592
1.35244	2	1	3	1184
1.3525	2	1	3	448
1.35394	2	1	3	592
1.354	2	1	3	592
1.35406	2	1	3	592
1.35413	2	1	3	448
1.35556	2	1	3	592
1.35563	2	1	3	592
1.35569	2	1	3	1040
1.35719	2	1	3	1184
1.35725	2	1	3	592
1.35731	2	1	3	448
1.35875	2	1	3	592
1.35881	2	1	3	592
1.35888	2	1	3	1040
1.36037	2	1	3	592
1.36044	2	1	3	1184
1.3605	2	1	3	448
1.36194	2	1	3	592
1.362	2	1	3	592
1.36206	2	1	3	592
1.36213	2	1	3	448
1.36356	2	1	3	592
1.36363	2	1	3	592
1.36369	2	1	3	1040
1.36519	2	1	3	1184
1.36525	2	1	3	592
1.36531	2	1	3	448
1.36675	2	1	3	592
1.36681	2	1	3	592
1.36688	2	1	3	1040
1.36837	2	1	3	592
1.36844	2	1	3	1184
1.3685	2	1	3	448
1.36994	2	1	3	592
1.37	2	1	3	592
1.37006	2	1	3	592
1.37013	2	1	3	448
1.37156	2	1	3	592
1.37163	2	1	3	592
1.37169	2	1	3	1040
1.37319	2	1	3	1184
1.37325	2	1	3	592
1.37331	2	1	3	448
1.37475	2	1	3	592
1.37481	2	1	3	592
1.37488	2	1	3	1040
1.37637	2	1	3	592
1.37644	2	1	3	1184
1.3765	2	1	3	448
1.37794	2	1	3	592
1.378	2	1	3	592
1.37806	2	1	3	592
1.37813	2	1	3	448
1.37956	2	1	3	592
1.37963	2	1	3	592
1.37969	2	1	3	1040
1.38119	2	1	3	1184
1.38125	2	1	3	592
1.38131	2	1	3	448
1.38275	2	1	3	592
1.38281	2	1	3	592
1.38288	2	1	3	1040
1.38437	2	1	3	592
1.38444	2	1	3	1184
1.3845	2	1	3	448
1.38594	2	1	3	592
1.386	2	1	3	592
1.38606	2	1	3	592
1.38613	2	1	3	448
1.38756	2	1	3	592
1.38763	2	1	3	592
1.38769	2	1	3	1040
1.38919	2	1	3	1184
1.38925	2	1	3	592
1.38931	2	1	3	448
1.39075	2	1	3	592
1.39081	2	1	3	592
1.39088	2	1	3	1040
1.39237	2	1	3	592
1.39244	2	1	3	1184
1.3925	2	1	3	448
1.39394	2	1	3	592
1.394	2	1	3	592
1.39406	2	1	3	592
1.39413	2	1	3	448
1.39556	2	1	3	592
1.39562	2	1	3	592
1.39569	2	1	3	1040
1.39719	2	1	3	1184
1.39725	2	1	3	592
1.39731	2	1	3	448
1.39875	2	1	3	592
1.39881	2	1	3	592
1.39888	2	1	3	1040
1.40037	2	1	3	592
