time(s)	cellId	rnti	lcid	packetSize
0.906318	2	1	3	590
0.906369	2	1	3	590
0.906419	2	1	3	590
0.906469	2	1	3	590
0.90652	2	1	3	590
0.90657	2	1	3	590
0.906621	2	1	3	590
0.906671	2	1	3	590
0.906721	2	1	3	590
0.906772	2	1	3	590
0.906822	2	1	3	590
0.906873	2	1	3	590
0.906923	2	1	3	590
0.906973	2	1	3	590
0.907024	2	1	3	590
0.907074	2	1	3	590
0.907125	2	1	3	590
0.907175	2	1	3	590
0.907225	2	1	3	590
0.907276	2	1	3	590
0.907326	2	1	3	590
0.907377	2	1	3	590
0.907427	2	1	3	590
0.907477	2	1	3	590
0.907528	2	1	3	590
0.907578	2	1	3	590
0.907629	2	1	3	590
0.907679	2	1	3	590
0.907729	2	1	3	590
0.90778	2	1	3	590
0.90783	2	1	3	590
0.907881	2	1	3	590
0.907931	2	1	3	590
0.907981	2	1	3	590
0.908032	2	1	3	590
0.908082	2	1	3	590
0.908133	2	1	3	590
0.908183	2	1	3	590
0.908233	2	1	3	590
0.908284	2	1	3	590
0.908334	2	1	3	590
0.908385	2	1	3	590
0.908435	2	1	3	590
0.908485	2	1	3	590
0.908536	2	1	3	590
0.908586	2	1	3	590
0.908637	2	1	3	590
0.908687	2	1	3	590
0.908737	2	1	3	590
0.908788	2	1	3	590
0.908838	2	1	3	590
0.908889	2	1	3	590
0.908939	2	1	3	590
0.908989	2	1	3	590
0.90904	2	1	3	590
0.90909	2	1	3	590
0.909141	2	1	3	590
0.909191	2	1	3	590
0.909241	2	1	3	590
0.909292	2	1	3	590
0.909342	2	1	3	590
0.909393	2	1	3	590
0.909443	2	1	3	590
0.909493	2	1	3	590
0.909544	2	1	3	590
0.909594	2	1	3	590
0.909645	2	1	3	590
0.909695	2	1	3	590
0.909745	2	1	3	590
0.993456	2	1	3	590
0.993506	2	1	3	590
0.993556	2	1	3	590
0.993607	2	1	3	590
0.993893	2	1	3	590
0.993943	2	1	3	590
0.993994	2	1	3	590
0.994044	2	1	3	590
0.994095	2	1	3	590
0.994145	2	1	3	590
0.994195	2	1	3	590
0.994246	2	1	3	590
0.994331	2	1	3	590
0.994381	2	1	3	590
0.994431	2	1	3	590
0.994482	2	1	3	590
0.994532	2	1	3	590
0.994583	2	1	3	590
0.994633	2	1	3	590
0.994683	2	1	3	590
0.994734	2	1	3	590
0.994784	2	1	3	590
0.994835	2	1	3	590
0.994885	2	1	3	590
0.994935	2	1	3	590
0.994986	2	1	3	590
0.995036	2	1	3	590
0.995087	2	1	3	590
0.995137	2	1	3	590
0.995187	2	1	3	590
0.995238	2	1	3	590
0.995288	2	1	3	590
0.995339	2	1	3	590
0.995389	2	1	3	590
0.995439	2	1	3	590
0.99549	2	1	3	590
0.99554	2	1	3	590
0.995591	2	1	3	590
0.995641	2	1	3	590
0.995691	2	1	3	590
0.995742	2	1	3	590
0.995792	2	1	3	590
0.995843	2	1	3	590
0.995893	2	1	3	590
0.995943	2	1	3	590
0.995994	2	1	3	590
0.996044	2	1	3	590
0.996095	2	1	3	590
0.996145	2	1	3	590
0.996195	2	1	3	590
0.996246	2	1	3	590
0.996296	2	1	3	590
0.996347	2	1	3	590
0.996397	2	1	3	590
0.996447	2	1	3	590
0.996498	2	1	3	590
0.996548	2	1	3	590
0.996599	2	1	3	590
0.996649	2	1	3	590
0.996699	2	1	3	590
0.99675	2	1	3	590
0.9968	2	1	3	590
0.996851	2	1	3	590
0.996901	2	1	3	590
0.996951	2	1	3	590
0.997002	2	1	3	590
0.997052	2	1	3	590
0.997103	2	1	3	590
0.997153	2	1	3	590
0.997203	2	1	3	590
0.997254	2	1	3	590
0.997304	2	1	3	590
0.997355	2	1	3	590
0.997405	2	1	3	590
0.997455	2	1	3	590
0.997506	2	1	3	590
0.997556	2	1	3	590
0.997607	2	1	3	590
0.997657	2	1	3	590
0.997707	2	1	3	590
0.997758	2	1	3	590
0.997808	2	1	3	590
0.997859	2	1	3	590
0.997909	2	1	3	590
0.997959	2	1	3	590
0.99801	2	1	3	590
0.99806	2	1	3	590
0.998111	2	1	3	590
0.998161	2	1	3	590
0.998211	2	1	3	590
0.998262	2	1	3	590
0.998312	2	1	3	590
0.998363	2	1	3	590
0.998413	2	1	3	590
0.998463	2	1	3	590
0.998514	2	1	3	590
0.998564	2	1	3	590
0.998615	2	1	3	590
0.998665	2	1	3	590
0.998715	2	1	3	590
0.998766	2	1	3	590
0.998816	2	1	3	590
0.998867	2	1	3	590
0.998917	2	1	3	590
0.998967	2	1	3	590
0.999012	2	1	3	518
0.999062	2	1	3	590
0.999113	2	1	3	590
0.999163	2	1	3	590
0.999202	2	1	3	446
0.999252	2	1	3	590
0.999303	2	1	3	590
0.999353	2	1	3	590
0.999392	2	1	3	446
1.00033	2	1	3	590
1.00038	2	1	3	590
1.00043	2	1	3	590
1.00047	2	1	3	446
1.00193	2	1	3	590
1.00198	2	1	3	590
1.00203	2	1	3	590
1.00207	2	1	3	446
1.00353	2	1	3	590
1.00358	2	1	3	590
1.00363	2	1	3	590
1.00367	2	1	3	446
1.00513	2	1	3	590
1.00518	2	1	3	590
1.00523	2	1	3	590
1.00527	2	1	3	446
1.00673	2	1	3	590
1.00678	2	1	3	590
1.00683	2	1	3	590
1.00687	2	1	3	446
1.00833	2	1	3	590
1.00838	2	1	3	590
1.00843	2	1	3	590
1.00847	2	1	3	446
1.00993	2	1	3	590
1.00998	2	1	3	590
1.01003	2	1	3	590
1.01007	2	1	3	446
1.01153	2	1	3	590
1.01158	2	1	3	590
1.01163	2	1	3	590
1.01167	2	1	3	446
1.01313	2	1	3	590
1.01318	2	1	3	590
1.01323	2	1	3	590
1.01327	2	1	3	446
1.01473	2	1	3	590
1.01478	2	1	3	590
1.01483	2	1	3	590
1.01487	2	1	3	446
1.01633	2	1	3	590
1.01638	2	1	3	590
1.01643	2	1	3	590
1.01647	2	1	3	446
1.01793	2	1	3	590
1.01798	2	1	3	590
1.01803	2	1	3	590
1.01807	2	1	3	446
1.01953	2	1	3	590
1.01958	2	1	3	590
1.01963	2	1	3	590
1.01967	2	1	3	446
1.02113	2	1	3	590
1.02118	2	1	3	590
1.02123	2	1	3	590
1.02127	2	1	3	446
1.02273	2	1	3	590
1.02278	2	1	3	590
1.02283	2	1	3	590
1.02287	2	1	3	446
1.02433	2	1	3	590
1.02438	2	1	3	590
1.02443	2	1	3	590
1.02447	2	1	3	446
1.02593	2	1	3	590
1.02598	2	1	3	590
1.02603	2	1	3	590
1.02607	2	1	3	446
1.02753	2	1	3	590
1.02758	2	1	3	590
1.02763	2	1	3	590
1.02767	2	1	3	446
1.02913	2	1	3	590
1.02918	2	1	3	590
1.02923	2	1	3	590
1.02927	2	1	3	446
1.03073	2	1	3	590
1.03078	2	1	3	590
1.03083	2	1	3	590
1.03087	2	1	3	446
1.03233	2	1	3	590
1.03238	2	1	3	590
1.03243	2	1	3	590
1.03247	2	1	3	446
1.03393	2	1	3	590
1.03398	2	1	3	590
1.03403	2	1	3	590
1.03407	2	1	3	446
1.03553	2	1	3	590
1.03558	2	1	3	590
1.03563	2	1	3	590
1.03567	2	1	3	446
1.03713	2	1	3	590
1.03718	2	1	3	590
1.03723	2	1	3	590
1.03727	2	1	3	446
1.03873	2	1	3	590
1.03878	2	1	3	590
1.03883	2	1	3	590
1.03887	2	1	3	446
1.04033	2	1	3	590
1.04038	2	1	3	590
1.04043	2	1	3	590
1.04047	2	1	3	446
1.04193	2	1	3	590
1.04198	2	1	3	590
1.04203	2	1	3	590
1.04207	2	1	3	446
1.04353	2	1	3	590
1.04358	2	1	3	590
1.04363	2	1	3	590
1.04367	2	1	3	446
1.04513	2	1	3	590
1.04518	2	1	3	590
1.04523	2	1	3	590
1.04527	2	1	3	446
1.04673	2	1	3	590
1.04678	2	1	3	590
1.04683	2	1	3	590
1.04687	2	1	3	446
1.04833	2	1	3	590
1.04838	2	1	3	590
1.04843	2	1	3	590
1.04847	2	1	3	446
1.04993	2	1	3	590
1.04998	2	1	3	590
1.05003	2	1	3	590
1.05007	2	1	3	446
1.05153	2	1	3	590
1.05158	2	1	3	590
1.05163	2	1	3	590
1.05167	2	1	3	446
1.05313	2	1	3	590
1.05318	2	1	3	590
1.05323	2	1	3	590
1.05327	2	1	3	446
1.05473	2	1	3	590
1.05478	2	1	3	590
1.05483	2	1	3	590
1.05487	2	1	3	446
1.08513	2	1	3	590
1.08518	2	1	3	590
1.08523	2	1	3	590
1.08527	2	1	3	446
1.08673	2	1	3	590
1.08678	2	1	3	590
1.08683	2	1	3	590
1.08687	2	1	3	446
1.08833	2	1	3	590
1.08838	2	1	3	590
1.08843	2	1	3	590
1.08847	2	1	3	446
1.08993	2	1	3	590
1.08998	2	1	3	590
1.09003	2	1	3	590
1.09007	2	1	3	446
1.09153	2	1	3	590
1.09158	2	1	3	590
1.09163	2	1	3	590
1.09167	2	1	3	446
1.09313	2	1	3	590
1.09318	2	1	3	590
1.09323	2	1	3	590
1.09327	2	1	3	446
1.09473	2	1	3	590
1.09478	2	1	3	590
1.09483	2	1	3	590
1.09487	2	1	3	446
1.09633	2	1	3	590
1.09638	2	1	3	590
1.09643	2	1	3	590
1.09647	2	1	3	446
1.09793	2	1	3	590
1.09798	2	1	3	590
1.09803	2	1	3	590
1.09807	2	1	3	446
1.09953	2	1	3	590
1.09958	2	1	3	590
1.09963	2	1	3	590
1.09967	2	1	3	446
1.10113	2	1	3	590
1.10118	2	1	3	590
1.10123	2	1	3	590
1.10127	2	1	3	446
1.10273	2	1	3	590
1.10278	2	1	3	590
1.10283	2	1	3	590
1.10287	2	1	3	446
1.10433	2	1	3	590
1.10438	2	1	3	590
1.10443	2	1	3	590
1.10447	2	1	3	446
1.10593	2	1	3	590
1.10598	2	1	3	590
1.10603	2	1	3	590
1.10607	2	1	3	446
1.10753	2	1	3	590
1.10758	2	1	3	590
1.10763	2	1	3	590
1.10767	2	1	3	446
1.10913	2	1	3	590
1.10918	2	1	3	590
1.10923	2	1	3	590
1.10927	2	1	3	446
1.11073	2	1	3	590
1.11078	2	1	3	590
1.11083	2	1	3	590
1.11087	2	1	3	446
1.11233	2	1	3	590
1.11238	2	1	3	590
1.11243	2	1	3	590
1.11247	2	1	3	446
1.11393	2	1	3	590
1.11398	2	1	3	590
1.11403	2	1	3	590
1.11407	2	1	3	446
1.11553	2	1	3	590
1.11558	2	1	3	590
1.11563	2	1	3	590
1.11567	2	1	3	446
1.11713	2	1	3	590
1.11718	2	1	3	590
1.11723	2	1	3	590
1.11727	2	1	3	446
1.11873	2	1	3	590
1.11878	2	1	3	590
1.11883	2	1	3	590
1.11887	2	1	3	446
1.12033	2	1	3	590
1.12038	2	1	3	590
1.12043	2	1	3	590
1.12047	2	1	3	446
1.12193	2	1	3	590
1.12198	2	1	3	590
1.12203	2	1	3	590
1.12207	2	1	3	446
1.12353	2	1	3	590
1.12358	2	1	3	590
1.12363	2	1	3	590
1.12367	2	1	3	446
1.12513	2	1	3	590
1.12518	2	1	3	590
1.12523	2	1	3	590
1.12527	2	1	3	446
1.12673	2	1	3	590
1.12678	2	1	3	590
1.12683	2	1	3	590
1.12687	2	1	3	446
1.12833	2	1	3	590
1.12838	2	1	3	590
1.12843	2	1	3	590
1.12847	2	1	3	446
1.12993	2	1	3	590
1.12998	2	1	3	590
1.13003	2	1	3	590
1.13007	2	1	3	446
1.13153	2	1	3	590
1.13158	2	1	3	590
1.13163	2	1	3	590
1.13167	2	1	3	446
1.13313	2	1	3	590
1.13318	2	1	3	590
1.13323	2	1	3	590
1.13327	2	1	3	446
1.13473	2	1	3	590
1.13478	2	1	3	590
1.13483	2	1	3	590
1.13487	2	1	3	446
1.13633	2	1	3	590
1.13638	2	1	3	590
1.13643	2	1	3	590
1.13647	2	1	3	446
1.13793	2	1	3	590
1.13798	2	1	3	590
1.13803	2	1	3	590
1.13807	2	1	3	446
1.13953	2	1	3	590
1.13958	2	1	3	590
1.13963	2	1	3	590
1.13967	2	1	3	446
1.14113	2	1	3	590
1.14118	2	1	3	590
1.14123	2	1	3	590
1.14127	2	1	3	446
1.14273	2	1	3	590
1.14278	2	1	3	590
1.14283	2	1	3	590
1.14287	2	1	3	446
1.14433	2	1	3	590
1.14438	2	1	3	590
1.14443	2	1	3	590
1.14447	2	1	3	446
1.14593	2	1	3	590
1.14598	2	1	3	590
1.14603	2	1	3	590
1.14607	2	1	3	446
1.14753	2	1	3	590
1.14758	2	1	3	590
1.14763	2	1	3	590
1.14767	2	1	3	446
1.14913	2	1	3	590
1.14918	2	1	3	590
1.14923	2	1	3	590
1.14927	2	1	3	446
1.15073	2	1	3	590
1.15078	2	1	3	590
1.15083	2	1	3	590
1.15087	2	1	3	446
1.15233	2	1	3	590
1.15238	2	1	3	590
1.15243	2	1	3	590
1.15247	2	1	3	446
1.15393	2	1	3	590
1.15398	2	1	3	590
1.15403	2	1	3	590
1.15407	2	1	3	446
1.15553	2	1	3	590
1.15558	2	1	3	590
1.15563	2	1	3	590
1.15567	2	1	3	446
1.15713	2	1	3	590
1.15718	2	1	3	590
1.15723	2	1	3	590
1.15727	2	1	3	446
1.15873	2	1	3	590
1.15878	2	1	3	590
1.15883	2	1	3	590
1.15887	2	1	3	446
1.16033	2	1	3	590
1.16038	2	1	3	590
1.16043	2	1	3	590
1.16047	2	1	3	446
1.16193	2	1	3	590
1.16198	2	1	3	590
1.16203	2	1	3	590
1.16207	2	1	3	446
1.16353	2	1	3	590
1.16358	2	1	3	590
1.16363	2	1	3	590
1.16367	2	1	3	446
1.16513	2	1	3	590
1.16518	2	1	3	590
1.16523	2	1	3	590
1.16527	2	1	3	446
1.16673	2	1	3	590
1.16678	2	1	3	590
1.16683	2	1	3	590
1.16687	2	1	3	446
1.16833	2	1	3	590
1.16838	2	1	3	590
1.16843	2	1	3	590
1.16847	2	1	3	446
1.16993	2	1	3	590
1.16998	2	1	3	590
1.17003	2	1	3	590
1.17007	2	1	3	446
1.17153	2	1	3	590
1.17158	2	1	3	590
1.17163	2	1	3	590
1.17167	2	1	3	446
1.17313	2	1	3	590
1.17318	2	1	3	590
1.17323	2	1	3	590
1.17327	2	1	3	446
1.17473	2	1	3	590
1.17478	2	1	3	590
1.17483	2	1	3	590
1.17487	2	1	3	446
1.17633	2	1	3	590
1.17638	2	1	3	590
1.17643	2	1	3	590
1.17647	2	1	3	446
1.17793	2	1	3	590
1.17798	2	1	3	590
1.17803	2	1	3	590
1.17807	2	1	3	446
1.17953	2	1	3	590
1.17958	2	1	3	590
1.17963	2	1	3	590
1.17967	2	1	3	446
1.18113	2	1	3	590
1.18118	2	1	3	590
1.18123	2	1	3	590
1.18127	2	1	3	446
1.18273	2	1	3	590
1.18278	2	1	3	590
1.18283	2	1	3	590
1.18287	2	1	3	446
1.18433	2	1	3	590
1.18438	2	1	3	590
1.18443	2	1	3	590
1.18447	2	1	3	446
1.18593	2	1	3	590
1.18598	2	1	3	590
1.18603	2	1	3	590
1.18607	2	1	3	446
1.18753	2	1	3	590
1.18758	2	1	3	590
1.18763	2	1	3	590
1.18767	2	1	3	446
1.18913	2	1	3	590
1.18918	2	1	3	590
1.18923	2	1	3	590
1.18927	2	1	3	446
1.19073	2	1	3	590
1.19078	2	1	3	590
1.19083	2	1	3	590
1.19087	2	1	3	446
1.19233	2	1	3	590
1.19238	2	1	3	590
1.19243	2	1	3	590
1.19247	2	1	3	446
1.19393	2	1	3	590
1.19398	2	1	3	590
1.19403	2	1	3	590
1.19407	2	1	3	446
1.19553	2	1	3	590
1.19558	2	1	3	590
1.19563	2	1	3	590
1.19567	2	1	3	446
1.19713	2	1	3	590
1.19718	2	1	3	590
1.19723	2	1	3	590
1.19727	2	1	3	446
1.19873	2	1	3	590
1.19878	2	1	3	590
1.19883	2	1	3	590
1.19887	2	1	3	446
1.20033	2	1	3	590
1.20038	2	1	3	590
1.20043	2	1	3	590
1.20047	2	1	3	446
1.20193	2	1	3	590
1.20198	2	1	3	590
1.20203	2	1	3	590
1.20207	2	1	3	446
1.20353	2	1	3	590
1.20358	2	1	3	590
1.20363	2	1	3	590
1.20367	2	1	3	446
1.20513	2	1	3	590
1.20518	2	1	3	590
1.20523	2	1	3	590
1.20527	2	1	3	446
1.20673	2	1	3	590
1.20678	2	1	3	590
1.20683	2	1	3	590
1.20687	2	1	3	446
1.20833	2	1	3	590
1.20838	2	1	3	590
1.20843	2	1	3	590
1.20847	2	1	3	446
1.20993	2	1	3	590
1.20998	2	1	3	590
1.21003	2	1	3	590
1.21007	2	1	3	446
1.21153	2	1	3	590
1.21158	2	1	3	590
1.21163	2	1	3	590
1.21167	2	1	3	446
1.21313	2	1	3	590
1.21318	2	1	3	590
1.21323	2	1	3	590
1.21327	2	1	3	446
1.21473	2	1	3	590
1.21478	2	1	3	590
1.21483	2	1	3	590
1.21487	2	1	3	446
1.21633	2	1	3	590
1.21638	2	1	3	590
1.21643	2	1	3	590
1.21647	2	1	3	446
1.21793	2	1	3	590
1.21798	2	1	3	590
1.21803	2	1	3	590
1.21807	2	1	3	446
1.21953	2	1	3	590
1.21958	2	1	3	590
1.21963	2	1	3	590
1.21967	2	1	3	446
1.22113	2	1	3	590
1.22118	2	1	3	590
1.22123	2	1	3	590
1.22127	2	1	3	446
1.22273	2	1	3	590
1.22278	2	1	3	590
1.22283	2	1	3	590
1.22287	2	1	3	446
1.22433	2	1	3	590
1.22438	2	1	3	590
1.22443	2	1	3	590
1.22447	2	1	3	446
1.22593	2	1	3	590
1.22598	2	1	3	590
1.22603	2	1	3	590
1.22607	2	1	3	446
1.22753	2	1	3	590
1.22758	2	1	3	590
1.22763	2	1	3	590
1.22767	2	1	3	446
1.22913	2	1	3	590
1.22918	2	1	3	590
1.22923	2	1	3	590
1.22927	2	1	3	446
1.23073	2	1	3	590
1.23078	2	1	3	590
1.23083	2	1	3	590
1.23087	2	1	3	446
1.23233	2	1	3	590
1.23238	2	1	3	590
1.23243	2	1	3	590
1.23247	2	1	3	446
1.23393	2	1	3	590
1.23398	2	1	3	590
1.23403	2	1	3	590
1.23407	2	1	3	446
1.23553	2	1	3	590
1.23558	2	1	3	590
1.23563	2	1	3	590
1.23567	2	1	3	446
1.23713	2	1	3	590
1.23718	2	1	3	590
1.23723	2	1	3	590
1.23727	2	1	3	446
1.23873	2	1	3	590
1.23878	2	1	3	590
1.23883	2	1	3	590
1.23887	2	1	3	446
1.24033	2	1	3	590
1.24038	2	1	3	590
1.24043	2	1	3	590
1.24047	2	1	3	446
1.24193	2	1	3	590
1.24198	2	1	3	590
1.24203	2	1	3	590
1.24207	2	1	3	446
1.24353	2	1	3	590
1.24358	2	1	3	590
1.24363	2	1	3	590
1.24367	2	1	3	446
1.24513	2	1	3	590
1.24518	2	1	3	590
1.24523	2	1	3	590
1.24527	2	1	3	446
1.24673	2	1	3	590
1.24678	2	1	3	590
1.24683	2	1	3	590
1.24687	2	1	3	446
1.24833	2	1	3	590
1.24838	2	1	3	590
1.24843	2	1	3	590
1.24847	2	1	3	446
1.24993	2	1	3	590
1.24998	2	1	3	590
1.25003	2	1	3	590
1.25007	2	1	3	446
1.25153	2	1	3	590
1.25158	2	1	3	590
1.25163	2	1	3	590
1.25167	2	1	3	446
1.25313	2	1	3	590
1.25318	2	1	3	590
1.25323	2	1	3	590
1.25327	2	1	3	446
1.25473	2	1	3	590
1.25478	2	1	3	590
1.25483	2	1	3	590
1.25487	2	1	3	446
1.25633	2	1	3	590
1.25638	2	1	3	590
1.25643	2	1	3	590
1.25647	2	1	3	446
1.25793	2	1	3	590
1.25798	2	1	3	590
1.25803	2	1	3	590
1.25807	2	1	3	446
1.25953	2	1	3	590
1.25958	2	1	3	590
1.25963	2	1	3	590
1.25967	2	1	3	446
1.26113	2	1	3	590
1.26118	2	1	3	590
1.26123	2	1	3	590
1.26127	2	1	3	446
1.26273	2	1	3	590
1.26278	2	1	3	590
1.26283	2	1	3	590
1.26287	2	1	3	446
1.26433	2	1	3	590
1.26438	2	1	3	590
1.26443	2	1	3	590
1.26447	2	1	3	446
1.26593	2	1	3	590
1.26598	2	1	3	590
1.26603	2	1	3	590
1.26607	2	1	3	446
1.26753	2	1	3	590
1.26758	2	1	3	590
1.26763	2	1	3	590
1.26767	2	1	3	446
1.26913	2	1	3	590
1.26918	2	1	3	590
1.26923	2	1	3	590
1.26927	2	1	3	446
1.27073	2	1	3	590
1.27078	2	1	3	590
1.27083	2	1	3	590
1.27087	2	1	3	446
1.27233	2	1	3	590
1.27238	2	1	3	590
1.27243	2	1	3	590
1.27247	2	1	3	446
1.27393	2	1	3	590
1.27398	2	1	3	590
1.27403	2	1	3	590
1.27407	2	1	3	446
1.27553	2	1	3	590
1.27558	2	1	3	590
1.27563	2	1	3	590
1.27567	2	1	3	446
1.27713	2	1	3	590
1.27718	2	1	3	590
1.27723	2	1	3	590
1.27727	2	1	3	446
1.27873	2	1	3	590
1.27878	2	1	3	590
1.27883	2	1	3	590
1.27887	2	1	3	446
1.28033	2	1	3	590
1.28038	2	1	3	590
1.28043	2	1	3	590
1.28047	2	1	3	446
1.28193	2	1	3	590
1.28198	2	1	3	590
1.28203	2	1	3	590
1.28207	2	1	3	446
1.28353	2	1	3	590
1.28358	2	1	3	590
1.28363	2	1	3	590
1.28367	2	1	3	446
1.28513	2	1	3	590
1.28518	2	1	3	590
1.28523	2	1	3	590
1.28527	2	1	3	446
1.28673	2	1	3	590
1.28678	2	1	3	590
1.28683	2	1	3	590
1.28687	2	1	3	446
1.28833	2	1	3	590
1.28838	2	1	3	590
1.28843	2	1	3	590
1.28847	2	1	3	446
1.28993	2	1	3	590
1.28998	2	1	3	590
1.29003	2	1	3	590
1.29007	2	1	3	446
1.29153	2	1	3	590
1.29158	2	1	3	590
1.29163	2	1	3	590
1.29167	2	1	3	446
1.29313	2	1	3	590
1.29318	2	1	3	590
1.29323	2	1	3	590
1.29327	2	1	3	446
1.29473	2	1	3	590
1.29478	2	1	3	590
1.29483	2	1	3	590
1.29487	2	1	3	446
1.29633	2	1	3	590
1.29638	2	1	3	590
1.29643	2	1	3	590
1.29647	2	1	3	446
1.29793	2	1	3	590
1.29798	2	1	3	590
1.29803	2	1	3	590
1.29807	2	1	3	446
1.29953	2	1	3	590
1.29958	2	1	3	590
